Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
CSF2RA,0.035866666666666665,0.6653544941148128,0.359375,9,0.8404929674043894,0.6354511589403974,False,False,up
CTNNA1,-0.05371111111111112,0.665806154340395,0.5703125,9,0.8407019240317025,0.7765451147426982,False,False,down
TNFRSF11A,0.06465,0.6667835008448387,0.375,10,0.8412614745522343,0.6402735264806378,False,False,up
CD82,0.0768777777777778,0.6668221698187271,0.65234375,9,0.8412614745522343,0.8251221333979328,False,False,up
ATP6V1F,0.09342222222222221,0.6677721351469063,0.91015625,9,0.8418927411909863,0.9771010014435222,False,False,up
TP53,0.1368375,0.6681111144197777,0.7421875,8,0.8418927411909863,0.8768321349557522,False,False,up
LCN15,0.04975555555555557,0.6681824922424886,0.5703125,9,0.8418927411909863,0.7765451147426982,False,False,up
CEMIP2,-0.040299999999999996,0.668816314295805,0.6953125,10,0.8419974662040887,0.8562401729559749,False,False,down
IFNW1,0.058824999999999995,0.6688389814961317,0.84375,8,0.8419974662040887,0.9341218797010155,False,False,up
QPCT,0.022250000000000023,0.6695610559329926,0.083984375,10,0.8425453390210794,0.2725548169889503,False,False,up
TPPP3,-0.05898888888888888,0.6702700291151671,0.42578125,9,0.8428070635198043,0.6793829129823151,False,False,down
LAMB1,0.02622000000000001,0.670381573182391,0.556640625,10,0.8428070635198043,0.7765451147426982,False,False,up
DKK1,0.13466,0.6707508828700268,0.130859375,10,0.8428070635198043,0.347813560520362,False,False,up
GBP6,-0.12737499999999993,0.6709168929211108,0.7421875,8,0.8428070635198043,0.8768321349557522,False,False,down
CCAR2,0.036170000000000015,0.6717858798528304,0.322265625,10,0.8433384157984851,0.5871551740849876,False,False,up
MFAP5,0.03577999999999999,0.6722137573336023,0.76953125,10,0.8433384157984851,0.8933254076086956,False,False,up
GLI2,-0.07177999999999998,0.6728565497421399,0.921875,10,0.8433384157984851,0.9771010014435222,False,False,down
VNN1,0.03339999999999997,0.6728908344755571,0.359375,9,0.8433384157984851,0.6354511589403974,False,False,up
IL10,-0.12904444444444443,0.6730624819016682,0.734375,9,0.8433384157984851,0.8768321349557522,False,False,down
CD83,0.06540000000000001,0.6731630079304524,0.546875,8,0.8433384157984851,0.7765451147426982,False,False,up
IDI2,-0.06636666666666666,0.6733498757396825,0.8203125,9,0.8433384157984851,0.9312940906455354,False,False,down
AK1,-0.08007777777777779,0.6741779174741923,0.734375,9,0.8440155769913482,0.8768321349557522,False,False,down
GPA33,0.07040000000000005,0.6746889527446802,0.65234375,9,0.844295464086547,0.8251221333979328,False,False,up
PNLIPRP1,0.06885999999999999,0.6754782793351912,0.845703125,10,0.8445834122516259,0.9341218797010155,False,False,up
CLEC4M,0.02751999999999998,0.6757615829661752,0.625,10,0.8445834122516259,0.8251221333979328,False,False,up
ENTPD6,0.03805555555555555,0.6759186617109845,0.91015625,9,0.8445834122516259,0.9771010014435222,False,False,up
NEDD4L,0.07151,0.6760693231881418,1.0,10,0.8445834122516259,1.0,False,False,up
PREB,0.0770222222222222,0.676818468068566,0.65234375,9,0.8448701058600951,0.8251221333979328,False,False,up
SFTPA1,-0.052375000000000005,0.6774701924397624,0.640625,8,0.8448701058600951,0.8251221333979328,False,False,down
PTGR1,0.042610000000000016,0.6777812901570168,0.6953125,10,0.8448701058600951,0.8562401729559749,False,False,up
VEGFB,-0.08922000000000004,0.6781843465120891,0.625,10,0.8448701058600951,0.8251221333979328,False,False,down
BRDT,0.06595000000000004,0.6783431178517689,0.7421875,8,0.8448701058600951,0.8768321349557522,False,False,up
COL9A1,-0.056374999999999925,0.6783688993084253,0.7421875,8,0.8448701058600951,0.8768321349557522,False,False,down
IGLC2,0.017789999999999997,0.6783981286652954,0.921875,10,0.8448701058600951,0.9771010014435222,False,False,up
CYTH3,0.1261666666666667,0.6787703028607239,0.8203125,9,0.8448701058600951,0.9312940906455354,False,False,up
CNTN1,0.021970000000000017,0.6793168628600013,0.625,10,0.8448701058600951,0.8251221333979328,False,False,up
TNNI3,-0.23060000000000003,0.6794695343669366,0.42578125,9,0.8448701058600951,0.6793829129823151,False,False,down
GPIHBP1,0.13359999999999997,0.679553074076621,1.0,10,0.8448701058600951,1.0,False,False,up
MYLPF,-0.10412500000000002,0.6797507865670429,0.4609375,8,0.8448701058600951,0.717041015625,False,False,down
DYNLT1,-0.07636250000000003,0.6801271639859181,0.7421875,8,0.8449308568181217,0.8768321349557522,False,False,down
FCN1,0.11896666666666669,0.6804610688826193,0.734375,9,0.8449308568181217,0.8768321349557522,False,False,up
CCN4,-0.05862999999999998,0.6808461453996475,0.845703125,10,0.8449308568181217,0.9341218797010155,False,False,down
LPP,0.07839999999999998,0.6809607125413727,1.0,8,0.8449308568181217,1.0,False,False,up
CAPN3,0.052439999999999966,0.6813405226298103,1.0,10,0.8449308568181217,1.0,False,False,up
CRLF1,0.02065999999999999,0.681787861128286,0.921875,10,0.8449308568181217,0.9771010014435222,False,False,up
RBP1,-0.09283749999999999,0.6820759664058116,0.7421875,8,0.8449308568181217,0.8768321349557522,False,False,down
NT5C1A,0.06969000000000002,0.6825070745676358,0.6953125,10,0.8449308568181217,0.8562401729559749,False,False,up
CSRP3,-0.15238749999999995,0.6829710769906141,0.3828125,8,0.8449308568181217,0.6402735264806378,False,False,down
SEZ6L2,-0.0389777777777778,0.6831461332089629,0.42578125,9,0.8449308568181217,0.6793829129823151,False,False,down
VASH1,-0.06688750000000002,0.683426881308641,0.640625,8,0.8449308568181217,0.8251221333979328,False,False,down
DSG4,-0.043599999999999986,0.6835353041518872,0.8203125,9,0.8449308568181217,0.9312940906455354,False,False,down
CBX2,0.08666249999999999,0.6835839746703034,0.7421875,8,0.8449308568181217,0.8768321349557522,False,False,up
EREG,-0.19574444444444442,0.683844813399602,0.8203125,9,0.8449308568181217,0.9312940906455354,False,False,down
CHCHD6,-0.041400000000000006,0.6841149395687754,0.625,10,0.8449308568181217,0.8251221333979328,False,False,down
B3GAT3,0.11114999999999997,0.6858504265613388,0.3828125,8,0.8461453988258708,0.6402735264806378,False,False,up
FNDC1,0.058689999999999985,0.6859723183718772,0.625,10,0.8461453988258708,0.8251221333979328,False,False,up
GM2A,0.03315,0.686552255841872,0.921875,10,0.8461453988258708,0.9771010014435222,False,False,up
CYB5A,-0.13591111111111118,0.6867077136127139,0.359375,9,0.8461453988258708,0.6354511589403974,False,False,down
ZNF75D,-0.15146666666666672,0.6867450394948231,0.5703125,9,0.8461453988258708,0.7765451147426982,False,False,down
GAST,-0.08463999999999998,0.6869176440844608,0.556640625,10,0.8461453988258708,0.7765451147426982,False,False,down
SLITRK2,0.03112999999999999,0.6872524011090341,0.4921875,10,0.8461453988258708,0.7318068024861878,False,False,up
TDO2,-0.06579999999999998,0.6874031057536696,0.7421875,8,0.8461453988258708,0.8768321349557522,False,False,down
TIGAR,0.09190000000000002,0.6882222715155797,0.734375,9,0.8467275290849864,0.8768321349557522,False,False,up
DDT,-0.05121000000000001,0.6884526181324302,0.6953125,10,0.8467275290849864,0.8562401729559749,False,False,down
CX3CL1,-0.07343333333333334,0.6891124913986304,1.0,9,0.8471843395721128,1.0,False,False,down
ADAMTS1,0.07590999999999996,0.6897059795453099,0.76953125,10,0.8474816121727454,0.8933254076086956,False,False,up
CHIT1,-0.03633999999999996,0.6899314043939511,0.625,10,0.8474816121727454,0.8251221333979328,False,False,down
BTN1A1,-0.04715000000000001,0.6907502182998573,1.0,10,0.8478761900312467,1.0,False,False,down
FZD8,-0.12148888888888891,0.6909633688733655,0.734375,9,0.8478761900312467,0.8768321349557522,False,False,down
PHLDB2,0.08727777777777777,0.6911186921807302,1.0,9,0.8478761900312467,1.0,False,False,up
RNASEH2A,-0.06684444444444446,0.693182189940053,0.8203125,9,0.8500526479557142,0.9312940906455354,False,False,down
PNLIPRP2,-0.04182999999999999,0.6937922878662579,0.76953125,10,0.8504457218126875,0.8933254076086956,False,False,down
PFDN6,0.14932499999999999,0.6947702719273308,0.25,8,0.8512178936091869,0.5088357588357588,False,False,up
PTPRH,-0.05294,0.6950018756809091,0.76953125,10,0.8512178936091869,0.8933254076086956,False,False,down
HBEGF,0.12393000000000003,0.6956409102977842,0.193359375,10,0.8514976541338143,0.4478007903981265,False,False,up
SERPING1,-0.02085999999999999,0.695810136166549,0.6953125,10,0.8514976541338143,0.8562401729559749,False,False,down
SEMA4C,0.057955555555555566,0.696943618304859,0.359375,9,0.8525295322621286,0.6354511589403974,False,False,up
