Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
VEGFC,0.10085555555555557,0.75743792555226,0.8203125,9,0.9898389461302447,1.0,False,False,up
HDGFL2,-0.07634000000000003,0.7576706804376835,0.375,10,0.9898389461302447,0.97517578125,False,False,down
ENOPH1,0.03871000000000001,0.7582976278594962,0.845703125,10,0.9898389461302447,1.0,False,False,up
MPRIP,0.08318999999999996,0.7585680035986764,0.375,10,0.9898389461302447,0.97517578125,False,False,up
EFNB2,-0.12967142857142858,0.7586598410106397,0.9375,7,0.9898389461302447,1.0,False,False,down
TNIP1,-0.11938999999999995,0.7587550839964399,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
RGL2,0.1985,0.758908498018143,0.9453125,8,0.9898389461302447,1.0,False,False,up
CCL2,-0.06243333333333333,0.7594040374829847,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
NMRK2,0.05429999999999999,0.7596349151653563,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
APOBR,-0.03525555555555556,0.7598541248309865,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
DNLZ,-0.20510000000000012,0.7605904252317532,0.640625,8,0.9898389461302447,0.986577545700309,False,False,down
FABP1,-0.09180000000000002,0.7613266768532635,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
DUSP3,0.06777500000000003,0.7619511341813479,0.7421875,8,0.9898389461302447,1.0,False,False,up
BTN1A1,0.05284000000000004,0.7619535219193377,0.845703125,10,0.9898389461302447,1.0,False,False,up
ADGRG1,0.0396,0.7620048898389524,0.921875,10,0.9898389461302447,1.0,False,False,up
ICA1,-0.08522222222222228,0.7620166099838199,0.8203125,9,0.9898389461302447,1.0,False,False,down
PAFAH2,-0.09076250000000001,0.7633127331746645,0.7421875,8,0.9898389461302447,1.0,False,False,down
F2,0.024040000000000006,0.7634824906128538,1.0,10,0.9898389461302447,1.0,False,False,up
GALNT3,-0.04860000000000002,0.7642428690364076,0.8203125,9,0.9898389461302447,1.0,False,False,down
TDRKH,-0.12197500000000001,0.7644171009413422,0.84375,8,0.9898389461302447,1.0,False,False,down
ATP6V1F,0.05671249999999997,0.764901098882953,1.0,8,0.9898389461302447,1.0,False,False,up
MYLPF,-0.2604571428571429,0.7649385249161166,0.9375,7,0.9898389461302447,1.0,False,False,down
NAA80,0.09152857142857145,0.764979445039003,0.8125,7,0.9898389461302447,1.0,False,False,up
CRTAP,-0.030057142857142862,0.7659383871662149,0.9375,7,0.9898389461302447,1.0,False,False,down
PTRHD1,-0.15097777777777766,0.7659784600419601,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
AP1G2,0.06750999999999999,0.7667086627992784,0.76953125,10,0.9898389461302447,1.0,False,False,up
SCN2B,0.05400000000000005,0.7668442730234619,0.6875,7,0.9898389461302447,1.0,False,False,up
LEPR,0.038944444444444434,0.7671382072174407,0.91015625,9,0.9898389461302447,1.0,False,False,up
LMOD2,0.11508750000000004,0.7672094399609246,1.0,8,0.9898389461302447,1.0,False,False,up
DAPK2,0.0896,0.7677736811826255,0.91015625,9,0.9898389461302447,1.0,False,False,up
MERTK,-0.02838999999999998,0.7685922107136135,0.921875,10,0.9898389461302447,1.0,False,False,down
SCN4B,0.039500000000000014,0.7693185862696538,0.8203125,9,0.9898389461302447,1.0,False,False,up
CR1,0.05353333333333331,0.76943024795799,0.359375,9,0.9898389461302447,0.97517578125,False,False,up
LSP1,-0.11851249999999997,0.7694945114014473,0.640625,8,0.9898389461302447,0.986577545700309,False,False,down
DPP6,-0.04121999999999996,0.7699902046809085,0.845703125,10,0.9898389461302447,1.0,False,False,down
FETUB,-0.018240000000000017,0.7706205654120573,0.76953125,10,0.9898389461302447,1.0,False,False,down
HMMR,-0.08745555555555555,0.7710722030148327,0.734375,9,0.9898389461302447,1.0,False,False,down
NAA10,-0.11713333333333328,0.7711303035005213,1.0,9,0.9898389461302447,1.0,False,False,down
QPCT,-0.014890000000000028,0.7712378543001346,0.76953125,10,0.9898389461302447,1.0,False,False,down
CLEC4A,-0.032225000000000004,0.7712857203766208,0.84375,8,0.9898389461302447,1.0,False,False,down
GIPC3,-0.13519,0.771535245012609,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
ITGB6,0.02894444444444444,0.7717655265842135,1.0,9,0.9898389461302447,1.0,False,False,up
UNC5D,-0.06504444444444446,0.7722187713854688,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
TSPAN8,-0.03601000000000003,0.7724607712488106,0.76953125,10,0.9898389461302447,1.0,False,False,down
YWHAQ,-0.11383333333333336,0.7727608382263935,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
CLINT1,-0.06084444444444445,0.7731221086944526,0.8203125,9,0.9898389461302447,1.0,False,False,down
CRLF1,-0.01045000000000001,0.7731822702154059,0.76953125,10,0.9898389461302447,1.0,False,False,down
TNFAIP8L2,0.07252222222222221,0.7733739895559667,0.734375,9,0.9898389461302447,1.0,False,False,up
FAM3B,0.023239999999999993,0.7734016030542403,1.0,10,0.9898389461302447,1.0,False,False,up
GBP1,0.05400999999999999,0.77356067299912,0.6953125,10,0.9898389461302447,1.0,False,False,up
GLP1R,0.11457499999999997,0.7735608090382462,0.7421875,8,0.9898389461302447,1.0,False,False,up
ATP2B4,0.06904444444444444,0.7737715497452576,0.8203125,9,0.9898389461302447,1.0,False,False,up
PGF,0.019080000000000003,0.7739992492005882,1.0,10,0.9898389461302447,1.0,False,False,up
LRIG1,-0.014899999999999988,0.7741541880784507,0.845703125,10,0.9898389461302447,1.0,False,False,down
APLP1,-0.05769999999999994,0.7742101213641777,0.734375,9,0.9898389461302447,1.0,False,False,down
PDGFB,0.14051,0.7743093751022002,0.921875,10,0.9898389461302447,1.0,False,False,up
IGSF8,0.02401111111111111,0.7745575596412061,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
PDGFA,0.12792000000000003,0.7747816268336774,0.76953125,10,0.9898389461302447,1.0,False,False,up
EGF,0.14099000000000003,0.7749609447400159,1.0,10,0.9898389461302447,1.0,False,False,up
PDE1C,0.049155555555555584,0.7750058911354736,1.0,9,0.9898389461302447,1.0,False,False,up
NPTXR,0.03917777777777777,0.7752751602004089,1.0,9,0.9898389461302447,1.0,False,False,up
SELP,-0.047019999999999985,0.7755845619552513,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
BRD3,-0.06298888888888886,0.7757818048771036,0.25,9,0.9898389461302447,0.97517578125,False,False,down
TIGAR,0.0688375,0.7771503749839577,1.0,8,0.9898389461302447,1.0,False,False,up
RAB27B,-0.14259,0.7774012750607209,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
PRAP1,0.04686,0.7782979874521156,0.845703125,10,0.9898389461302447,1.0,False,False,up
MSMB,0.04145000000000003,0.7789540326814348,0.845703125,10,0.9898389461302447,1.0,False,False,up
HMCN2,0.04578888888888893,0.7796239397277217,0.91015625,9,0.9898389461302447,1.0,False,False,up
DTNB,0.12949,0.7797465175304545,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
THSD1,-0.0242222222222222,0.7797509725204471,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
AKT2,-0.1193444444444445,0.7808589470757368,0.8203125,9,0.9898389461302447,1.0,False,False,down
IGFBPL1,-0.021577777777777783,0.7809340634350764,0.734375,9,0.9898389461302447,1.0,False,False,down
PHLDB2,-0.06406666666666662,0.7809962092198889,1.0,9,0.9898389461302447,1.0,False,False,down
DCN,0.022033333333333335,0.7813546403919257,0.91015625,9,0.9898389461302447,1.0,False,False,up
GPI,-0.12241111111111112,0.7816755679682541,1.0,9,0.9898389461302447,1.0,False,False,down
CST5,0.029944444444444426,0.7818098036998831,0.8203125,9,0.9898389461302447,1.0,False,False,up
SLC12A2,0.02555555555555554,0.7823857858473814,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
OCLN,-0.03593333333333333,0.7827281852877224,0.91015625,9,0.9898389461302447,1.0,False,False,down
PLEKHO1,-0.08051999999999998,0.7828662778606627,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
ING1,-0.05965000000000001,0.7831393942664303,0.9453125,8,0.9898389461302447,1.0,False,False,down
PTTG1,0.072975,0.7831693176246538,0.7421875,8,0.9898389461302447,1.0,False,False,up
EEF1D,-0.14168999999999993,0.7834713295927409,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
GIGYF2,-0.12655555555555556,0.7848463335514236,0.734375,9,0.9898389461302447,1.0,False,False,down
EDNRB,0.08193333333333334,0.7857147763756227,0.8203125,9,0.9898389461302447,1.0,False,False,up
CHMP6,-0.06395999999999999,0.786261597240557,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
ASGR1,-0.026311111111111094,0.7867004139537005,0.734375,9,0.9898389461302447,1.0,False,False,down
VTCN1,-0.06217500000000003,0.786917153758541,0.7421875,8,0.9898389461302447,1.0,False,False,down
SERPINE1,0.11376000000000004,0.7870677847311429,0.845703125,10,0.9898389461302447,1.0,False,False,up
ELN,0.05084000000000002,0.7872825503455388,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
IL1RL1,-0.023149999999999987,0.7879272293570545,0.76953125,10,0.9898389461302447,1.0,False,False,down
SIAE,0.08954444444444445,0.7879799946929644,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
OSTN,0.05725714285714289,0.7880348476332315,0.8125,7,0.9898389461302447,1.0,False,False,up
PDCL2,0.0481888888888889,0.7887295184933257,0.91015625,9,0.9898389461302447,1.0,False,False,up
USP8,0.12432222222222225,0.7891584086841199,0.8203125,9,0.9898389461302447,1.0,False,False,up
TNFRSF6B,0.03002222222222219,0.789374118998203,0.734375,9,0.9898389461302447,1.0,False,False,up
ESM1,-0.02713000000000001,0.7898775424919221,0.845703125,10,0.9898389461302447,1.0,False,False,down
IL10,-0.0945333333333333,0.7900944934013427,0.734375,9,0.9898389461302447,1.0,False,False,down
GFER,-0.09546249999999998,0.7900960807447274,1.0,8,0.9898389461302447,1.0,False,False,down
CCAR2,0.02553999999999999,0.7901539118475839,0.76953125,10,0.9898389461302447,1.0,False,False,up
CCN3,0.01679999999999999,0.7903161791688385,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
VSIR,0.07018888888888891,0.7904864715700131,0.91015625,9,0.9898389461302447,1.0,False,False,up
PTP4A3,-0.0899555555555556,0.7908585332042242,0.734375,9,0.9898389461302447,1.0,False,False,down
PPP1CC,0.04300999999999998,0.7913339569545649,1.0,10,0.9898389461302447,1.0,False,False,up
BCHE,0.041311111111111104,0.7922132384747563,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
GSTP1,-0.05553750000000002,0.7924637945205655,0.84375,8,0.9898389461302447,1.0,False,False,down
MAPKAPK2,0.100775,0.7925798967707586,0.9453125,8,0.9898389461302447,1.0,False,False,up
SMS,-0.04477500000000001,0.7930933524875097,0.7421875,8,0.9898389461302447,1.0,False,False,down
CXCL5,0.1252666666666667,0.7933512942648324,0.91015625,9,0.9898389461302447,1.0,False,False,up
RP2,-0.04848,0.7934077387100913,0.921875,10,0.9898389461302447,1.0,False,False,down
GP5,0.08866666666666666,0.7936719572596546,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
SKIV2L,0.035899999999999994,0.7940790649877497,0.91015625,9,0.9898389461302447,1.0,False,False,up
LYVE1,0.027849999999999993,0.7945816554105287,0.921875,10,0.9898389461302447,1.0,False,False,up
NFAT5,-0.12761111111111115,0.794958943322284,0.8203125,9,0.9898389461302447,1.0,False,False,down
ITGAX,-0.17714999999999992,0.7952957066307111,0.9453125,8,0.9898389461302447,1.0,False,False,down
RAB33A,-0.0754333333333333,0.7962110388867815,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
CPB1,-0.03369,0.7963266503980728,0.76953125,10,0.9898389461302447,1.0,False,False,down
MSTN,-0.05300000000000002,0.7968598681933593,0.91015625,9,0.9898389461302447,1.0,False,False,down
TXNDC15,0.015388888888888903,0.7973377774218714,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
CRIP2,-0.03735555555555557,0.7974631458712067,1.0,9,0.9898389461302447,1.0,False,False,down
GCHFR,0.06480000000000001,0.7980921937289918,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
NMNAT1,-0.10738888888888891,0.7982437894809091,0.30078125,9,0.9898389461302447,0.97517578125,False,False,down
LYZL2,0.03619999999999996,0.7983543524769486,1.0,9,0.9898389461302447,1.0,False,False,up
VEGFD,-0.02618999999999998,0.7984634603729268,0.921875,10,0.9898389461302447,1.0,False,False,down
GAS6,-0.012649999999999984,0.7988739549262829,0.845703125,10,0.9898389461302447,1.0,False,False,down
TCP11,-0.06430000000000002,0.7991803436147288,0.84375,8,0.9898389461302447,1.0,False,False,down
CHCHD6,0.03052,0.7993417144173928,0.845703125,10,0.9898389461302447,1.0,False,False,up
ATP6V1G2,-0.13874444444444453,0.8001436870674059,1.0,9,0.9898389461302447,1.0,False,False,down
TNF__Cardiometabolic,0.02686666666666665,0.8007694340480488,0.8203125,9,0.9898389461302447,1.0,False,False,up
AHNAK2,0.020800000000000003,0.8012937743964615,0.8203125,9,0.9898389461302447,1.0,False,False,up
CTBS,0.032988888888888866,0.8014185962250118,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
EIF4E,-0.12859999999999994,0.8014277778880876,0.734375,9,0.9898389461302447,1.0,False,False,down
DPY30,0.062490000000000004,0.8015806107926694,1.0,10,0.9898389461302447,1.0,False,False,up
LTBP3,0.04223750000000001,0.8017201754463003,0.84375,8,0.9898389461302447,1.0,False,False,up
CST6,0.017650000000000044,0.8020417627585261,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
NRXN3,0.04887142857142857,0.8023164886112513,0.8125,7,0.9898389461302447,1.0,False,False,up
HMGCS1,0.04794444444444444,0.8026009348181865,0.8203125,9,0.9898389461302447,1.0,False,False,up
PMS1,0.11265714285714282,0.8028305455006758,0.8125,7,0.9898389461302447,1.0,False,False,up
CA7,-0.08872500000000003,0.8029666836619698,1.0,8,0.9898389461302447,1.0,False,False,down
EDAR,0.08077499999999996,0.8033639136711552,0.7421875,8,0.9898389461302447,1.0,False,False,up
IL12RB1,0.08506666666666665,0.8033995297919945,0.91015625,9,0.9898389461302447,1.0,False,False,up
LEP,-0.04918888888888887,0.803696070384854,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
HGF,0.061860000000000026,0.8039891800012055,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
KRT18,0.07838999999999999,0.8044260850416343,1.0,10,0.9898389461302447,1.0,False,False,up
CMIP,-0.09355999999999998,0.8052002491229437,0.845703125,10,0.9898389461302447,1.0,False,False,down
UBE2L6,0.07534000000000005,0.8064402181997907,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
CIRBP,-0.08939000000000005,0.80714303279475,0.76953125,10,0.9898389461302447,1.0,False,False,down
HEBP1,0.05617777777777772,0.807399254345466,1.0,9,0.9898389461302447,1.0,False,False,up
SUSD2,-0.01539000000000001,0.8074170738596275,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
PMM2,-0.09775555555555553,0.8074582371933585,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
RNF41,-0.103025,0.807593192950294,0.7421875,8,0.9898389461302447,1.0,False,False,down
C1S,0.03614,0.8081211751914961,0.845703125,10,0.9898389461302447,1.0,False,False,up
SEZ6L,0.020999999999999994,0.8081975732823011,0.91015625,9,0.9898389461302447,1.0,False,False,up
PLTP,-0.013880000000000017,0.8083415636548079,0.76953125,10,0.9898389461302447,1.0,False,False,down
FMNL1,0.06859999999999998,0.8084865557935268,0.7421875,8,0.9898389461302447,1.0,False,False,up
LMOD1__Cardiometabolic_II,0.045977777777777756,0.8085559354754722,1.0,9,0.9898389461302447,1.0,False,False,up
ICAM1,-0.014660000000000001,0.8087631044667255,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
LETM1,0.08204444444444443,0.8091317958692392,0.8203125,9,0.9898389461302447,1.0,False,False,up
APCS,0.033679999999999995,0.8101233432462018,0.921875,10,0.9898389461302447,1.0,False,False,up
ANGPTL4,0.027729999999999987,0.8107802900182213,0.921875,10,0.9898389461302447,1.0,False,False,up
PTPRS,-0.010250000000000006,0.8110085267815401,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
AMOT,0.04361111111111109,0.811535513552888,1.0,9,0.9898389461302447,1.0,False,False,up
MYOM2,0.13646666666666663,0.8139920220328857,0.30078125,9,0.9898389461302447,0.97517578125,False,False,up
GP6,-0.07522999999999996,0.8140378531304906,0.6953125,10,0.9898389461302447,1.0,False,False,down
TSLP,0.06442222222222221,0.8145020419815361,0.734375,9,0.9898389461302447,1.0,False,False,up
SARG,0.09373000000000009,0.8157324565253058,0.76953125,10,0.9898389461302447,1.0,False,False,up
PVR,0.021910000000000006,0.8162038899106479,0.76953125,10,0.9898389461302447,1.0,False,False,up
DNAJB2,-0.11584444444444432,0.8164629264414858,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
PENK,0.03437777777777779,0.8165154815515735,1.0,9,0.9898389461302447,1.0,False,False,up
SIRPA,0.010440000000000001,0.8168425428144062,0.625,10,0.9898389461302447,0.986577545700309,False,False,up
CLEC4C,0.05483749999999999,0.817057417543658,0.640625,8,0.9898389461302447,0.986577545700309,False,False,up
LY75,-0.023787500000000027,0.8176109358504151,0.7421875,8,0.9898389461302447,1.0,False,False,down
ISM1,0.026650000000000014,0.8185775852897017,0.84375,8,0.9898389461302447,1.0,False,False,up
CNTN5,-0.0115,0.818657456404532,0.845703125,10,0.9898389461302447,1.0,False,False,down
CETN3,-0.05895999999999996,0.8193034215874485,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
L1CAM,-0.017977777777777783,0.8194454620183883,0.734375,9,0.9898389461302447,1.0,False,False,down
CD164L2,0.05580000000000004,0.819473260815617,1.0,7,0.9898389461302447,1.0,False,False,up
GJA8,-0.07526666666666665,0.8202988179657924,0.91015625,9,0.9898389461302447,1.0,False,False,down
NOTCH1,-0.013359999999999993,0.82049358103027,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,down
CHGA,-0.04615999999999996,0.8207828088685127,0.76953125,10,0.9898389461302447,1.0,False,False,down
PSTPIP2,-0.10292222222222236,0.8210718142635653,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
TBC1D23,-0.09390999999999998,0.8211059002844249,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
EXTL1,0.036433333333333366,0.821753035295484,0.91015625,9,0.9898389461302447,1.0,False,False,up
CACNA1H,0.021255555555555545,0.8217974316102977,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
INSL5,0.07691999999999996,0.8219386516474366,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
FCRL1,0.011188888888888894,0.8224201372236956,0.91015625,9,0.9898389461302447,1.0,False,False,up
IL5,0.231788888888889,0.8226186710267918,0.734375,9,0.9898389461302447,1.0,False,False,up
NGRN,-0.024480000000000005,0.822642399014915,1.0,10,0.9898389461302447,1.0,False,False,down
CRELD2,0.02416999999999999,0.8226531863897741,1.0,10,0.9898389461302447,1.0,False,False,up
FGF20,-0.028022222222222233,0.8226589887920344,0.91015625,9,0.9898389461302447,1.0,False,False,down
FAM20A,0.026750000000000024,0.8228586480298369,0.921875,10,0.9898389461302447,1.0,False,False,up
TP53I3,0.07135555555555555,0.8231493997794463,1.0,9,0.9898389461302447,1.0,False,False,up
HJV,0.041888888888888864,0.8233352087167165,0.42578125,9,0.9898389461302447,0.97517578125,False,False,up
MCTS1,-0.024480000000000012,0.8234131571014695,0.845703125,10,0.9898389461302447,1.0,False,False,down
SPART,0.10145555555555558,0.8235608529684558,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
DAG1,-0.04400000000000005,0.8237924609167098,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
PKD2,0.07725555555555558,0.8246898969806163,0.91015625,9,0.9898389461302447,1.0,False,False,up
ADH4,-0.09398888888888891,0.8251393375874883,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
FZD8,-0.08013749999999992,0.825712108951572,0.84375,8,0.9898389461302447,1.0,False,False,down
FLT4,-0.013566666666666664,0.8257349747956749,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
LAYN,0.02127777777777776,0.8257653258853054,0.8203125,9,0.9898389461302447,1.0,False,False,up
NAPRT,-0.025500000000000016,0.8258626431336642,0.76953125,10,0.9898389461302447,1.0,False,False,down
VCPKMT,0.027888888888888907,0.826318920861737,0.91015625,9,0.9898389461302447,1.0,False,False,up
IL25,-0.0415111111111111,0.82697383541621,0.8203125,9,0.9898389461302447,1.0,False,False,down
RRP15,0.1594874999999999,0.8272315113433055,0.84375,8,0.9898389461302447,1.0,False,False,up
ROBO4,-0.013600000000000004,0.8272501967688717,1.0,9,0.9898389461302447,1.0,False,False,down
TALDO1,0.0497,0.8293455171508057,0.845703125,10,0.9898389461302447,1.0,False,False,up
CD4,0.02357499999999998,0.829439058167794,0.9453125,8,0.9898389461302447,1.0,False,False,up
AZI2,0.08311111111111112,0.8295045368808807,1.0,9,0.9898389461302447,1.0,False,False,up
LIFR,-0.020724999999999993,0.8298536544248309,0.546875,8,0.9898389461302447,0.986577545700309,False,False,down
BTN3A2,-0.03540000000000003,0.8303165327009863,0.7421875,8,0.9898389461302447,1.0,False,False,down
TBL1X,-0.10083750000000002,0.8305089099267163,0.7421875,8,0.9898389461302447,1.0,False,False,down
PGLYRP1,0.026770000000000006,0.8306579681587641,0.375,10,0.9898389461302447,0.97517578125,False,False,up
DHPS,-0.029219999999999968,0.8308725417946287,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
ITIH1,0.015720000000000015,0.8312467812637556,0.76953125,10,0.9898389461302447,1.0,False,False,up
KITLG,0.011911111111111119,0.8325168448954693,0.91015625,9,0.9898389461302447,1.0,False,False,up
ADAMTSL5,0.03617000000000003,0.8333226898861945,0.6953125,10,0.9898389461302447,1.0,False,False,up
IL3,0.08311111111111108,0.8339893318654993,0.8203125,9,0.9898389461302447,1.0,False,False,up
GPC5,0.03601111111111114,0.834368409689189,0.42578125,9,0.9898389461302447,0.97517578125,False,False,up
BTC,-0.05078749999999996,0.8343702477332505,0.84375,8,0.9898389461302447,1.0,False,False,down
SPINK4,-0.039099999999999996,0.8347655102111184,0.7421875,8,0.9898389461302447,1.0,False,False,down
ADAM15,0.011255555555555562,0.8347798732428203,0.734375,9,0.9898389461302447,1.0,False,False,up
FGF19,-0.031740000000000025,0.8351132695038312,1.0,10,0.9898389461302447,1.0,False,False,down
SAMD9L,0.06958750000000002,0.8361103144392519,1.0,8,0.9898389461302447,1.0,False,False,up
PDGFRB,-0.013210000000000005,0.8361435867496716,0.76953125,10,0.9898389461302447,1.0,False,False,down
MSLNL,0.056028571428571414,0.8363906108925976,1.0,7,0.9898389461302447,1.0,False,False,up
MATN3,-0.01496666666666669,0.8366065578082915,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
AREG,0.03061999999999998,0.8369034057353881,0.6953125,10,0.9898389461302447,1.0,False,False,up
INHBC,0.01738,0.837068043059283,0.76953125,10,0.9898389461302447,1.0,False,False,up
CD2,0.05328888888888891,0.8374200920856085,0.91015625,9,0.9898389461302447,1.0,False,False,up
DEFB118,-0.06928749999999995,0.8375819015643123,0.640625,8,0.9898389461302447,0.986577545700309,False,False,down
CALCA,-0.018888888888888896,0.8376083820203427,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
PLCB2,0.12745999999999996,0.8376664412565753,1.0,10,0.9898389461302447,1.0,False,False,up
VPS4B,0.05621,0.8377463936772376,0.921875,10,0.9898389461302447,1.0,False,False,up
CLEC2L,-0.03280000000000001,0.8378791417049076,0.6875,7,0.9898389461302447,1.0,False,False,down
KIF20B,0.13196249999999998,0.8383625406967986,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,up
KRT5,-0.03903749999999995,0.8388651645326549,0.9453125,8,0.9898389461302447,1.0,False,False,down
CELA3A,-0.022849999999999995,0.8391256526333907,0.76953125,10,0.9898389461302447,1.0,False,False,down
BAMBI,0.0397875,0.8395906098499004,1.0,8,0.9898389461302447,1.0,False,False,up
LARP1,0.04805000000000002,0.8396936655531675,1.0,10,0.9898389461302447,1.0,False,False,up
DLL1,-0.014144444444444447,0.840031579311414,0.91015625,9,0.9898389461302447,1.0,False,False,down
MAP3K5,0.11901249999999994,0.8400447597642333,0.9453125,8,0.9898389461302447,1.0,False,False,up
TAX1BP1,-0.0696,0.8405857188183659,0.6953125,10,0.9898389461302447,1.0,False,False,down
KLK13,-0.014560000000000007,0.8405987600613473,0.76953125,10,0.9898389461302447,1.0,False,False,down
WFIKKN1,0.033266666666666674,0.8407419424538092,0.91015625,9,0.9898389461302447,1.0,False,False,up
SERPINB5,-0.09533333333333337,0.8408991581015217,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
GNAS,-0.029822222222222233,0.8414604752623461,0.91015625,9,0.9898389461302447,1.0,False,False,down
BGN,0.06255,0.8416838621389096,1.0,8,0.9898389461302447,1.0,False,False,up
GFOD2,-0.038887499999999964,0.8420073016860484,0.9453125,8,0.9898389461302447,1.0,False,False,down
HNRNPK,0.052911111111111055,0.8420571177043618,0.91015625,9,0.9898389461302447,1.0,False,False,up
PRSS22,0.03097777777777777,0.8422208516084868,0.8203125,9,0.9898389461302447,1.0,False,False,up
BEX3,0.10248888888888891,0.8424209683582194,1.0,9,0.9898389461302447,1.0,False,False,up
DTD1,-0.12276666666666664,0.8425741283606188,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
KIRREL1,-0.05566249999999995,0.8432038004142599,1.0,8,0.9898389461302447,1.0,False,False,down
CCL3,-0.04273749999999993,0.8442871566711038,0.7421875,8,0.9898389461302447,1.0,False,False,down
CD3E,0.03971250000000001,0.8445195729537966,1.0,8,0.9898389461302447,1.0,False,False,up
AHSG,0.029288888888888857,0.8445839601117294,0.734375,9,0.9898389461302447,1.0,False,False,up
GPIHBP1,0.06630000000000003,0.8449671851732969,0.845703125,10,0.9898389461302447,1.0,False,False,up
SPARC,-0.08698888888888896,0.845827188029701,0.1640625,9,0.9898389461302447,0.97517578125,False,False,down
MYBPC1,-0.14605000000000004,0.8459040633481523,0.921875,10,0.9898389461302447,1.0,False,False,down
DCTD,0.08802222222222213,0.8462867995552796,0.8203125,9,0.9898389461302447,1.0,False,False,up
PGR,-0.02503333333333335,0.8463349653092809,0.91015625,9,0.9898389461302447,1.0,False,False,down
TDP1,0.05063999999999998,0.8465640490759659,0.921875,10,0.9898389461302447,1.0,False,False,up
CACNB3,-0.09708888888888893,0.8465679716796695,1.0,9,0.9898389461302447,1.0,False,False,down
SATB1,0.02905555555555557,0.8469826376883813,0.8203125,9,0.9898389461302447,1.0,False,False,up
CD5,-0.013169999999999992,0.8475500681203737,0.845703125,10,0.9898389461302447,1.0,False,False,down
GUK1,-0.049533333333333304,0.8475638024581647,0.91015625,9,0.9898389461302447,1.0,False,False,down
LRG1,0.013879999999999993,0.8479700294778663,0.6953125,10,0.9898389461302447,1.0,False,False,up
PRSS2,0.012539999999999978,0.8480507571423611,0.921875,10,0.9898389461302447,1.0,False,False,up
RET,0.015259999999999985,0.8481308699285419,0.921875,10,0.9898389461302447,1.0,False,False,up
CLEC1B,0.07767000000000004,0.848229500175389,1.0,10,0.9898389461302447,1.0,False,False,up
CDH1,0.012450000000000004,0.8485723448828205,0.921875,10,0.9898389461302447,1.0,False,False,up
CST3,-0.01766,0.8486572680011712,0.845703125,10,0.9898389461302447,1.0,False,False,down
KHDC3L,-0.0708111111111111,0.8490032540149038,0.91015625,9,0.9898389461302447,1.0,False,False,down
