Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
PLXDC2,-0.06595000000000002,0.7201229192014444,1.0,10,0.8845675506878472,1.0,False,False,down
TSPAN7,0.0932625,0.7218645397291816,0.640625,8,0.886301627545885,0.8479115029292474,False,False,up
STX5,0.07502499999999998,0.722170389767498,1.0,8,0.886301627545885,1.0,False,False,up
CEBPA,0.07403750000000002,0.7224701310395922,0.7421875,8,0.886301627545885,0.9120715420702179,False,False,up
NRXN3,-0.057022222222222196,0.7227417085367364,0.65234375,9,0.886301627545885,0.8526629255674232,False,False,down
SWAP70,0.04733999999999997,0.72327817013068,1.0,10,0.8865893095466639,1.0,False,False,up
TNFRSF12A,0.039320000000000015,0.7242331821922354,0.845703125,10,0.8866745163133397,0.9419150846131968,False,False,up
PCDH1,-0.005540000000000001,0.7242391969473243,0.6953125,10,0.8866745163133397,0.8749497911311054,False,False,down
TRIM40,0.11836666666666666,0.7242533757697316,0.91015625,9,0.8866745163133397,0.9885165662650602,False,False,up
GAD2,0.09938750000000002,0.7257418924482084,0.7421875,8,0.8881266408834951,0.9120715420702179,False,False,up
FHIP2A,-0.07494999999999996,0.7263003679718896,0.6953125,10,0.8883416835479592,0.8749497911311054,False,False,down
BCAT1,-0.04441000000000001,0.7273999954760435,0.6953125,10,0.8883416835479592,0.8749497911311054,False,False,down
PRELP,0.02753,0.7281491973587795,0.431640625,10,0.8883416835479592,0.7054694021285476,False,False,up
KIR2DL3,-0.044009999999999994,0.7281934284694611,0.845703125,10,0.8883416835479592,0.9419150846131968,False,False,down
PSMG3,-0.15078749999999996,0.728499828774979,0.546875,8,0.8883416835479592,0.7943894633746356,False,False,down
TDO2,0.05278888888888887,0.7285774530957589,0.65234375,9,0.8883416835479592,0.8526629255674232,False,False,up
ADAMTS4,-0.13033749999999997,0.7289459660678792,0.84375,8,0.8883416835479592,0.9419150846131968,False,False,down
CSRP3,0.10838000000000006,0.7290257120086163,1.0,10,0.8883416835479592,1.0,False,False,up
NMNAT1,0.048511111111111095,0.729508013123723,0.49609375,9,0.8883416835479592,0.7553278090979783,False,False,up
MAMDC2,0.045539999999999935,0.7295238410535363,0.921875,10,0.8883416835479592,0.9885165662650602,False,False,up
MSMB,-0.05164000000000003,0.7295965039798895,0.4921875,10,0.8883416835479592,0.7553278090979783,False,False,down
CADPS,0.05867777777777778,0.7296260957777481,1.0,9,0.8883416835479592,1.0,False,False,up
IGFBP6,-0.016470000000000016,0.7298496705485957,0.6953125,10,0.8883416835479592,0.8749497911311054,False,False,down
ACAA1,-0.12064999999999997,0.730252603347513,0.921875,10,0.8884600105832573,0.9885165662650602,False,False,down
EFNB2,-0.0645888888888889,0.7309905271107446,0.5703125,9,0.8884600105832573,0.8045186419308358,False,False,down
PSMC3,-0.07949999999999999,0.7311398014745174,0.921875,10,0.8884600105832573,0.9885165662650602,False,False,down
CRTAP,-0.04602222222222222,0.731156910309749,0.8203125,9,0.8884600105832573,0.9419150846131968,False,False,down
SMS,-0.0759875,0.7317361655700088,0.640625,8,0.888796161405755,0.8479115029292474,False,False,down
SSBP1,0.0635,0.7325298067916679,0.640625,8,0.8892321365316717,0.8479115029292474,False,False,up
DNAJC9,-0.12977000000000005,0.7327006368425759,0.845703125,10,0.8892321365316717,0.9419150846131968,False,False,down
C1QBP,0.040739999999999985,0.7336895045765478,0.625,10,0.8899738434238089,0.8447422917625402,False,False,up
OFD1,-0.05662499999999999,0.7339279851615731,0.84375,8,0.8899738434238089,0.9419150846131968,False,False,down
FLT4,0.024670000000000004,0.7342277763295102,0.625,10,0.8899738434238089,0.8447422917625402,False,False,up
ID4,0.05040000000000003,0.7345238666868616,0.84375,8,0.8899738434238089,0.9419150846131968,False,False,up
FUCA1,0.01653,0.7348758533714932,0.845703125,10,0.8900331469493096,0.9419150846131968,False,False,up
CYTH3,-0.10312000000000002,0.7355801132134447,0.6953125,10,0.8901682916998241,0.8749497911311054,False,False,down
ECE1,-0.09077777777777779,0.7355936138765656,0.5703125,9,0.8901682916998241,0.8045186419308358,False,False,down
STOML2,-0.16724999999999995,0.7363675900444254,0.921875,10,0.8907378961945953,0.9885165662650602,False,False,down
PDIA3,0.039999999999999994,0.7367936109198967,1.0,8,0.8908863051756841,1.0,False,False,up
UBQLN3,-0.07395000000000003,0.7375498719308314,0.76953125,10,0.8913005929831769,0.9120715420702179,False,False,down
HDDC2,0.035809999999999995,0.737763436263321,0.845703125,10,0.8913005929831769,0.9419150846131968,False,False,up
BRME1,-0.09387499999999999,0.7380466605839584,0.84375,8,0.8913005929831769,0.9419150846131968,False,False,down
MFAP3,-0.08823,0.7383878967654643,0.76953125,10,0.8913461787094816,0.9120715420702179,False,False,down
NID2,0.03432000000000001,0.7387231317298896,1.0,10,0.8913844855754667,1.0,False,False,up
SPINK6,-0.05195000000000003,0.7393421584090453,0.76953125,10,0.8914041959120758,0.9120715420702179,False,False,down
SCLY,0.018800000000000008,0.739346483228402,0.322265625,10,0.8914041959120758,0.6122213070019404,False,False,up
TRAF3,-0.04706250000000001,0.7398819906426051,0.7421875,8,0.891435570443552,0.9120715420702179,False,False,down
DNAJC21,0.03926999999999999,0.740232463238548,0.845703125,10,0.891435570443552,0.9419150846131968,False,False,up
LTBP2,0.021329999999999988,0.7411659328066347,0.556640625,10,0.891435570443552,0.7943894633746356,False,False,up
IL24,-0.06783999999999998,0.7412260023010844,1.0,10,0.891435570443552,1.0,False,False,down
ENOX2,0.07008000000000002,0.7416710903164001,0.6953125,10,0.891435570443552,0.8749497911311054,False,False,up
LRCH4,0.08590999999999999,0.7417122713716122,0.6953125,10,0.891435570443552,0.8749497911311054,False,False,up
ENPEP,0.08049999999999999,0.7419602501207512,0.76953125,10,0.891435570443552,0.9120715420702179,False,False,up
TAGLN3,-0.10629,0.7420788113502723,0.375,10,0.891435570443552,0.6675,False,False,down
CFHR4,0.01806000000000001,0.7421041776419763,0.845703125,10,0.891435570443552,0.9419150846131968,False,False,up
TIMM8A,0.05583000000000003,0.7430385357682803,0.845703125,10,0.8920824825620772,0.9419150846131968,False,False,up
TMPRSS15,0.030249999999999992,0.7435230009462137,0.76953125,10,0.8920824825620772,0.9120715420702179,False,False,up
IL17RB,0.022362499999999993,0.743553938478708,0.9453125,8,0.8920824825620772,1.0,False,False,up
NTRK3,-0.02697,0.7451988011425463,0.76953125,10,0.8933492587065932,0.9120715420702179,False,False,down
SERPINI1,0.028375000000000004,0.7452181422646078,0.9453125,8,0.8933492587065932,1.0,False,False,up
PRR5,0.06662500000000002,0.7467017729384761,0.7421875,8,0.8938270323260096,0.9120715420702179,False,False,up
SOD1,-0.08003999999999997,0.7470676762763221,0.76953125,10,0.8938270323260096,0.9120715420702179,False,False,down
NOP56,0.05247999999999999,0.7473836949624284,0.76953125,10,0.8938270323260096,0.9120715420702179,False,False,up
LSP1,-0.07592499999999999,0.7475847686125343,0.7421875,8,0.8938270323260096,0.9120715420702179,False,False,down
C1QL2,0.04561249999999996,0.7476421436119299,0.7421875,8,0.8938270323260096,0.9120715420702179,False,False,up
EPHB6,-0.018966666666666663,0.7479568891320851,0.5703125,9,0.8938270323260096,0.8045186419308358,False,False,down
ERCC1,0.08297000000000002,0.7481823824922135,0.6953125,10,0.8938270323260096,0.8749497911311054,False,False,up
THRAP3,0.030889999999999966,0.7482047772001575,0.921875,10,0.8938270323260096,0.9885165662650602,False,False,up
CDH17,-0.09455999999999991,0.7489213289545191,0.6953125,10,0.8938270323260096,0.8749497911311054,False,False,down
MFGE8,-0.02704000000000001,0.7489399723801919,0.845703125,10,0.8938270323260096,0.9419150846131968,False,False,down
GLYR1,0.04159000000000001,0.748964360420262,0.845703125,10,0.8938270323260096,0.9419150846131968,False,False,up
CLGN,0.09921111111111107,0.7501223222114537,0.91015625,9,0.8948453535073271,0.9885165662650602,False,False,up
ADAM12,0.06697499999999998,0.7504998314622636,0.84375,8,0.8948728450854552,0.9419150846131968,False,False,up
IL21R,0.080725,0.7507547464387339,0.84375,8,0.8948728450854552,0.9419150846131968,False,False,up
SEMA3G,-0.03028750000000001,0.751831051525872,0.9453125,8,0.895792210276465,1.0,False,False,down
GSTM4,-0.06269000000000001,0.7523284379405726,0.845703125,10,0.8960213391044045,0.9419150846131968,False,False,down
MAPK13,-0.09310999999999993,0.7528361131069443,0.921875,10,0.8962625310884051,0.9885165662650602,False,False,down
RPGR,-0.08397777777777779,0.7541253048803969,0.734375,9,0.8970676782629069,0.9120715420702179,False,False,down
PVR,0.030689999999999995,0.7543232017371337,0.845703125,10,0.8970676782629069,0.9419150846131968,False,False,up
CXCL8__Inflammation,-0.031509999999999996,0.7544465011897965,0.4921875,10,0.8970676782629069,0.7553278090979783,False,False,down
C1RL,0.02289000000000001,0.7547341617254487,0.76953125,10,0.8970676782629069,0.9120715420702179,False,False,up
CCL16,-0.020409999999999973,0.7556303709725593,1.0,10,0.8975256266283645,1.0,False,False,down
ADGRE2,-0.024980000000000002,0.7557306348831957,0.845703125,10,0.8975256266283645,0.9419150846131968,False,False,down
BPIFB2,0.034089999999999974,0.7579093886471828,0.6953125,10,0.899533988023856,0.8749497911311054,False,False,up
PPME1,0.1479,0.7585104216582164,0.625,10,0.899533988023856,0.8447422917625402,False,False,up
FGF16,-0.06533749999999997,0.758661241823146,0.9453125,8,0.899533988023856,1.0,False,False,down
CHGA,0.05290999999999999,0.7586663161548175,1.0,10,0.899533988023856,1.0,False,False,up
IL31RA,-0.04728750000000001,0.759160175476389,1.0,8,0.899533988023856,1.0,False,False,down
LYPD8,-0.06916000000000003,0.7592593654447187,1.0,10,0.899533988023856,1.0,False,False,down
IL22RA1,-0.05074000000000001,0.7595929272868378,0.556640625,10,0.8995663013876786,0.7943894633746356,False,False,down
HSDL2,-0.02246666666666667,0.7606705366327869,0.91015625,9,0.900479389798668,0.9885165662650602,False,False,down
NADK,-0.03605999999999997,0.7621416280449407,0.556640625,10,0.9018573576019302,0.7943894633746356,False,False,down
SORD,0.03800999999999992,0.7637158091058687,0.625,10,0.9033561543874089,0.8447422917625402,False,False,up
MXRA8,-0.018299999999999993,0.7641255693654594,0.546875,8,0.9034769715081941,0.7943894633746356,False,False,down
TP53I3,0.067625,0.7650956784342389,0.546875,8,0.9042599628013519,0.7943894633746356,False,False,up
CGREF1,0.02352000000000002,0.7658172779563444,0.76953125,10,0.9044072689196156,0.9120715420702179,False,False,up
SPRING1,-0.05842999999999998,0.765836185836937,0.6953125,10,0.9044072689196156,0.8749497911311054,False,False,down
IGBP1,0.14204,0.7661980909357274,0.322265625,10,0.904464215419789,0.6122213070019404,False,False,up
CLEC2L,0.04335555555555556,0.7675056042700679,0.65234375,9,0.904464215419789,0.8526629255674232,False,False,up
SNED1,0.06682222222222228,0.7680452575767884,0.8203125,9,0.904464215419789,0.9419150846131968,False,False,up
DTX3,0.02322999999999998,0.7681197118887726,1.0,10,0.904464215419789,1.0,False,False,up
PAFAH2,0.0679,0.7684898704808569,1.0,8,0.904464215419789,1.0,False,False,up
STAT5B,-0.09348,0.7687399288792269,0.556640625,10,0.904464215419789,0.7943894633746356,False,False,down
CXCL10,-0.03854000000000003,0.7693789308467911,0.845703125,10,0.904464215419789,0.9419150846131968,False,False,down
SERPINF1,0.017039999999999993,0.7693919136332702,0.845703125,10,0.904464215419789,0.9419150846131968,False,False,up
CLEC1A,0.03155999999999999,0.7697516722292522,0.845703125,10,0.904464215419789,0.9419150846131968,False,False,up
ZNF75D,-0.12298750000000003,0.7698399066341469,0.9453125,8,0.904464215419789,1.0,False,False,down
DCC,-0.0583777777777778,0.7699349570260493,0.65234375,9,0.904464215419789,0.8526629255674232,False,False,down
CBX2,-0.08427000000000001,0.7702498791619559,0.921875,10,0.904464215419789,0.9885165662650602,False,False,down
CASP10,-0.29064444444444454,0.770254063563166,0.8203125,9,0.904464215419789,0.9419150846131968,False,False,down
CRISP2,0.022419999999999975,0.7707741221221004,0.556640625,10,0.904464215419789,0.7943894633746356,False,False,up
GLI2,0.058274999999999993,0.7708815986622084,1.0,8,0.904464215419789,1.0,False,False,up
RFC4,0.02672000000000001,0.7709129249336967,0.845703125,10,0.904464215419789,0.9419150846131968,False,False,up
FOLR2,0.028170000000000008,0.771119644334747,0.921875,10,0.904464215419789,0.9885165662650602,False,False,up
RRAS,0.09244444444444448,0.772180523072563,0.91015625,9,0.9048866558744402,0.9885165662650602,False,False,up
LYAR,-0.04058,0.7725531010891165,0.845703125,10,0.9048866558744402,0.9419150846131968,False,False,down
CD72,-0.020587499999999998,0.7726392489412957,0.7421875,8,0.9048866558744402,0.9120715420702179,False,False,down
MCTS1,-0.023920000000000007,0.7727122005219939,1.0,10,0.9048866558744402,1.0,False,False,down
CHIT1,0.01111999999999998,0.7735147115803582,0.76953125,10,0.9051278090155115,0.9120715420702179,False,False,up
RAB6A,0.08234999999999995,0.773797856223376,0.9453125,8,0.9051278090155115,1.0,False,False,up
KYNU,0.009330000000000022,0.773842672263517,0.76953125,10,0.9051278090155115,0.9120715420702179,False,False,up
PCSK7,-0.03641,0.7745537337545711,1.0,10,0.9055988519256271,1.0,False,False,down
INPP1,-0.04943999999999997,0.7751189049345146,0.921875,10,0.9056188288203779,0.9885165662650602,False,False,down
FAM3C,0.02914000000000001,0.7751875163957883,1.0,10,0.9056188288203779,1.0,False,False,up
SPTBN2,-0.045887500000000005,0.775560478234134,1.0,8,0.9056942841247123,1.0,False,False,down
PLXDC1,0.03291000000000001,0.7759226218744428,0.845703125,10,0.9057570510513667,0.9419150846131968,False,False,up
NCS1,0.020179999999999983,0.7764750593573466,0.4921875,10,0.9058463802210561,0.7553278090979783,False,False,up
CD2,0.052310000000000044,0.7768504715042337,0.845703125,10,0.9058463802210561,0.9419150846131968,False,False,up
SNU13,0.04412999999999998,0.7774310328990823,1.0,10,0.9058463802210561,1.0,False,False,up
DNAJB1,0.11897000000000006,0.7774983724298082,0.322265625,10,0.9058463802210561,0.6122213070019404,False,False,up
FASLG,-0.01169,0.7775412749531094,0.845703125,10,0.9058463802210561,0.9419150846131968,False,False,down
TNFRSF4,0.008760000000000014,0.7782605399356222,0.625,10,0.906324823866345,0.8447422917625402,False,False,up
SNCA,-0.2552249999999999,0.7797240940884258,0.9453125,8,0.9076693081005575,1.0,False,False,down
AOC1,-0.04501000000000001,0.7800605049976785,0.76953125,10,0.9077011502290736,0.9120715420702179,False,False,down
CA9,-0.023029999999999985,0.7818880397045855,0.921875,10,0.9091651921720064,0.9885165662650602,False,False,down
CA5A,0.033089999999999994,0.7822975578382568,0.845703125,10,0.9091651921720064,0.9419150846131968,False,False,up
UROD,0.11193750000000001,0.7824613153653571,0.546875,8,0.9091651921720064,0.7943894633746356,False,False,up
SEPTIN8,0.02814999999999999,0.7825914936497198,0.845703125,10,0.9091651921720064,0.9419150846131968,False,False,up
HYAL1,0.02510000000000001,0.7837653408002956,0.76953125,10,0.9091651921720064,0.9120715420702179,False,False,up
WFDC12,0.02438999999999998,0.7840112471945194,1.0,10,0.9091651921720064,1.0,False,False,up
IDI2,0.07701111111111113,0.7842422600787661,0.8203125,9,0.9091651921720064,0.9419150846131968,False,False,up
CLEC6A,-0.040889999999999996,0.7843005710734369,1.0,10,0.9091651921720064,1.0,False,False,down
PDCL2,0.04792000000000002,0.7843820717689454,0.921875,10,0.9091651921720064,0.9885165662650602,False,False,up
PLA2G15,-0.021179999999999997,0.7845774007631102,0.845703125,10,0.9091651921720064,0.9419150846131968,False,False,down
ADGRV1,0.04865,0.7847237869104653,0.9453125,8,0.9091651921720064,1.0,False,False,up
AGR2,0.15834444444444434,0.7866321555794497,0.30078125,9,0.9110168142495441,0.6122213070019404,False,False,up
SSB,0.07455555555555556,0.7872106377334196,1.0,9,0.9110767770716605,1.0,False,False,up
NRN1,-0.03363999999999997,0.787304344640066,0.921875,10,0.9110767770716605,0.9885165662650602,False,False,down
SKIV2L,-0.04446,0.7880238223496008,1.0,10,0.9115502033244496,1.0,False,False,down
MYH4,-0.06929,0.7888754276305534,0.76953125,10,0.9118443151869413,0.9120715420702179,False,False,down
PRAME,-0.0625,0.7888990142628594,0.4921875,10,0.9118443151869413,0.7553278090979783,False,False,down
KCNC4,-0.06726250000000003,0.7900243989365849,0.7421875,8,0.9125948098753587,0.9120715420702179,False,False,down
YAP1,-0.011110000000000007,0.7901879142508251,0.921875,10,0.9125948098753587,0.9885165662650602,False,False,down
CCL25,-0.026220000000000028,0.7904804890442331,0.845703125,10,0.9125948098753587,0.9419150846131968,False,False,down
AKR1C4,0.07620999999999993,0.7910653093354922,0.845703125,10,0.9129111251545544,0.9419150846131968,False,False,up
LSM8,0.0398125,0.7916247834841132,0.84375,8,0.9130715144068431,0.9419150846131968,False,False,up
ANXA5,0.04223333333333333,0.7918260630555769,0.91015625,9,0.9130715144068431,0.9885165662650602,False,False,up
IFIT1,-0.0783875,0.7924413847971201,1.0,8,0.9134224282374969,1.0,False,False,down
PDGFRA,0.02845000000000001,0.7930492810046119,0.76953125,10,0.9135441081473521,0.9120715420702179,False,False,up
RANGAP1,0.044009999999999994,0.7934706795185935,0.4921875,10,0.9135441081473521,0.7553278090979783,False,False,up
ELN,0.06434000000000001,0.7934800884861747,0.6953125,10,0.9135441081473521,0.8749497911311054,False,False,up
RASA1,0.04078888888888892,0.7947540482978989,0.734375,9,0.914606715316347,0.9120715420702179,False,False,up
DIPK2B,-0.02492499999999999,0.7952130768046227,1.0,8,0.914606715316347,1.0,False,False,down
SIRT1,-0.078575,0.7953372662301499,0.640625,8,0.914606715316347,0.8479115029292474,False,False,down
PTP4A3,-0.05365,0.797100754409559,0.9453125,8,0.9162758965561153,1.0,False,False,down
ECSCR,0.05352500000000002,0.7974304943289297,0.546875,8,0.9162963074507302,0.7943894633746356,False,False,up
CCL28,-0.0368125,0.798449056561811,0.84375,8,0.9171078917176531,0.9419150846131968,False,False,down
KIR3DL1,0.060219999999999996,0.7992149005171176,0.921875,10,0.9171133563638921,0.9885165662650602,False,False,up
METAP1,0.04321111111111113,0.799854641141168,1.0,9,0.9171133563638921,1.0,False,False,up
FAM171A2,0.031219999999999894,0.8004084856526914,0.556640625,10,0.9171133563638921,0.7943894633746356,False,False,up
EDIL3,-0.03513000000000001,0.8004250366347921,0.845703125,10,0.9171133563638921,0.9419150846131968,False,False,down
LECT2,0.035519999999999996,0.8006293586433488,0.76953125,10,0.9171133563638921,0.9120715420702179,False,False,up
MMP9,-0.03597999999999997,0.8007280883787109,0.76953125,10,0.9171133563638921,0.9120715420702179,False,False,down
CTHRC1,-0.03199999999999999,0.800836476808636,0.625,10,0.9171133563638921,0.8447422917625402,False,False,down
FAS,-0.010570000000000001,0.8021122124336146,0.76953125,10,0.9171133563638921,0.9120715420702179,False,False,down
KIF22,-0.2057400000000001,0.8021177792274437,0.431640625,10,0.9171133563638921,0.7054694021285476,False,False,down
NBL1,0.01678,0.8024925196513981,0.6953125,10,0.9171133563638921,0.8749497911311054,False,False,up
DCUN1D2,0.08830000000000002,0.8027029508219792,0.232421875,10,0.9171133563638921,0.531637886974299,False,False,up
TANK,-0.05723999999999999,0.8027444866045311,0.845703125,10,0.9171133563638921,0.9419150846131968,False,False,down
NOS1,-0.06885555555555554,0.8027765190760291,0.30078125,9,0.9171133563638921,0.6122213070019404,False,False,down
PIGR,-0.009669999999999996,0.802825481515685,0.6953125,10,0.9171133563638921,0.8749497911311054,False,False,down
PAM,0.01156000000000001,0.803852827990759,1.0,10,0.9177586715661006,1.0,False,False,up
JAM3,0.028737499999999985,0.8040153428462978,1.0,8,0.9177586715661006,1.0,False,False,up
YY1,-0.09060000000000004,0.8050488943255463,1.0,8,0.9185814307047899,1.0,False,False,down
CHCHD10,-0.04246000000000004,0.8056861571480949,0.845703125,10,0.9187733507709527,0.9419150846131968,False,False,down
DYNLT1,0.04501111111111111,0.8058427482417345,0.91015625,9,0.9187733507709527,0.9885165662650602,False,False,up
KRT19,0.04351250000000004,0.8074447693145792,0.3125,8,0.9190382625206113,0.6122213070019404,False,False,up
MTR,-0.09316000000000005,0.8077131722941046,1.0,10,0.9190382625206113,1.0,False,False,down
INSL5,-0.022910000000000007,0.8082078214137984,0.921875,10,0.9190382625206113,0.9885165662650602,False,False,down
TGFB2,-0.09416999999999999,0.8082433533409841,0.76953125,10,0.9190382625206113,0.9120715420702179,False,False,down
MTDH,0.09427500000000005,0.8082912533380457,0.84375,8,0.9190382625206113,0.9419150846131968,False,False,up
KIF20B,-0.11581249999999993,0.808424398146826,0.9453125,8,0.9190382625206113,1.0,False,False,down
PNPT1,0.04219999999999998,0.8085229026199051,0.76953125,10,0.9190382625206113,0.9120715420702179,False,False,up
KRT17,0.058659999999999976,0.8090135877817346,1.0,10,0.9190382625206113,1.0,False,False,up
SNAP25,-0.03597500000000001,0.8093505108648065,0.84375,8,0.9190382625206113,0.9419150846131968,False,False,down
SCG3,-0.01923999999999999,0.8098867115095352,1.0,10,0.9190382625206113,1.0,False,False,down
GCHFR,-0.039887500000000006,0.8101013992320603,0.84375,8,0.9190382625206113,0.9419150846131968,False,False,down
CCAR2,-0.023419999999999993,0.8101380855418817,0.6953125,10,0.9190382625206113,0.8749497911311054,False,False,down
IFNL2,0.05251249999999999,0.8102625394200554,0.84375,8,0.9190382625206113,0.9419150846131968,False,False,up
MAEA,-0.03652000000000001,0.8105643485510194,0.76953125,10,0.9190382625206113,0.9120715420702179,False,False,down
SCGN,0.028459999999999985,0.8107688587643527,1.0,10,0.9190382625206113,1.0,False,False,up
PRC1,0.038160000000000006,0.8125548675136515,0.845703125,10,0.9204140761125353,0.9419150846131968,False,False,up
CREB3,-0.06721999999999999,0.8126093630779041,0.845703125,10,0.9204140761125353,0.9419150846131968,False,False,down
SDK2,0.031000000000000014,0.8140221201482357,1.0,8,0.9216588152950533,1.0,False,False,up
GPD1,-0.04009999999999998,0.8148854330595359,0.6953125,10,0.9219750533822655,0.8749497911311054,False,False,down
CKMT1A_CKMT1B,-0.02507999999999999,0.8151758655588205,0.556640625,10,0.9219750533822655,0.7943894633746356,False,False,down
ITGAL,0.36905000000000027,0.8158923279001193,0.9453125,8,0.9219750533822655,1.0,False,False,up
HMOX2,-0.026722222222222237,0.816422388617228,0.5703125,9,0.9219750533822655,0.8045186419308358,False,False,down
IL12RB1,-0.08233000000000003,0.8164541861678519,0.921875,10,0.9219750533822655,0.9885165662650602,False,False,down
LPO,-0.015399999999999994,0.8165205712244553,0.734375,9,0.9219750533822655,0.9120715420702179,False,False,down
TXNL1,0.043175000000000005,0.816850237108326,1.0,8,0.9219750533822655,1.0,False,False,up
CST3,0.016309999999999995,0.8169055986225238,0.845703125,10,0.9219750533822655,0.9419150846131968,False,False,up
ACYP1,-0.09656249999999998,0.8171266816322904,0.9453125,8,0.9219750533822655,1.0,False,False,down
LRP2,0.06388888888888886,0.8180564220900812,0.5703125,9,0.9226696281407714,0.8045186419308358,False,False,up
CACNB1,0.04909999999999998,0.8194315132796721,0.640625,8,0.923865779079615,0.8479115029292474,False,False,up
SFTPA2,-0.03382999999999998,0.8198313057453198,0.431640625,10,0.9239618361373769,0.7054694021285476,False,False,down
LMNB2,0.027639999999999998,0.8216186232949142,0.845703125,10,0.9256209806740172,0.9419150846131968,False,False,up
SHPK,0.041450000000000015,0.822663256372427,0.640625,8,0.9258791595562791,0.8479115029292474,False,False,up
NCF2,0.03236249999999996,0.8233218773108602,0.7421875,8,0.9258791595562791,0.9120715420702179,False,False,up
M6PR,0.02235555555555555,0.8233745695238682,1.0,9,0.9258791595562791,1.0,False,False,up
DUOX2,-0.03454999999999999,0.8240249861261251,0.6953125,10,0.9258791595562791,0.8749497911311054,False,False,down
IL22,0.01688999999999999,0.8240468209039479,0.921875,10,0.9258791595562791,0.9885165662650602,False,False,up
MERTK,0.01358,0.8243331213779339,0.6953125,10,0.9258791595562791,0.8749497911311054,False,False,up
SCN4B,0.02915555555555556,0.8251897878431462,0.8203125,9,0.9258791595562791,0.9419150846131968,False,False,up
IL4R,0.01773749999999999,0.8256622063006525,0.84375,8,0.9258791595562791,0.9419150846131968,False,False,up
TNF__Inflammation,-0.03676999999999998,0.8259618077441411,0.625,10,0.9258791595562791,0.8447422917625402,False,False,down
ITIH5,-0.08258999999999997,0.8260012633861358,1.0,10,0.9258791595562791,1.0,False,False,down
UBXN1,-0.06875000000000002,0.8272137112988828,0.84375,8,0.9258791595562791,0.9419150846131968,False,False,down
CPA4,0.011337500000000007,0.8272357255858858,1.0,8,0.9258791595562791,1.0,False,False,up
ATP6AP2,-0.06223000000000003,0.8274445237923533,0.845703125,10,0.9258791595562791,0.9419150846131968,False,False,down
AARSD1,0.08013000000000005,0.8274841523335217,0.556640625,10,0.9258791595562791,0.7943894633746356,False,False,up
ST13,-0.09369999999999995,0.8275235184509346,0.9453125,8,0.9258791595562791,1.0,False,False,down
NFYA,0.026599999999999967,0.8275750754605347,0.6953125,10,0.9258791595562791,0.8749497911311054,False,False,up
EPPK1,-0.0213111111111111,0.8279823289783588,0.8203125,9,0.9258791595562791,0.9419150846131968,False,False,down
TCN1,0.016859999999999993,0.8279947840116016,0.845703125,10,0.9258791595562791,0.9419150846131968,False,False,up
MYH7B,0.08470999999999997,0.8281168265268016,0.625,10,0.9258791595562791,0.8447422917625402,False,False,up
RETN,0.008680000000000004,0.8282284899812853,0.921875,10,0.9258791595562791,0.9885165662650602,False,False,up
SEZ6L,0.016549999999999995,0.8287081821526739,1.0,10,0.9258791595562791,1.0,False,False,up
CXADR,-0.03209999999999999,0.8287832177301525,0.640625,8,0.9258791595562791,0.8479115029292474,False,False,down
DDX53,0.056377777777777784,0.8291921462576777,0.734375,9,0.9259837770185549,0.9120715420702179,False,False,up
MN1,0.06425555555555557,0.8296932184934659,0.91015625,9,0.9261911754904255,0.9885165662650602,False,False,up
GFRA2,0.016499999999999994,0.8307543320912948,0.921875,10,0.9267623777489968,0.9885165662650602,False,False,up
JUN,-0.038430000000000006,0.8308360029326212,0.845703125,10,0.9267623777489968,0.9419150846131968,False,False,down
NPR1,-0.04139999999999997,0.8312178094414046,0.322265625,10,0.9268362590468509,0.6122213070019404,False,False,down
EXTL1,-0.04571999999999998,0.8323108293646392,0.625,10,0.9277028105669621,0.8447422917625402,False,False,down
SYT1,-0.02776,0.8332080684387221,1.0,10,0.92780888370136,1.0,False,False,down
SDHB,-0.021690000000000004,0.8332752399621131,0.845703125,10,0.92780888370136,0.9419150846131968,False,False,down
CACNA1C,0.04164999999999998,0.8333537062322738,0.84375,8,0.92780888370136,0.9419150846131968,False,False,up
CHRDL2,-0.020559999999999988,0.8339658121069463,0.431640625,10,0.9278123457817106,0.7054694021285476,False,False,down
RNF149,-0.029211111111111118,0.8339886254217623,1.0,9,0.9278123457817106,1.0,False,False,down
SIGLEC10,-0.011574999999999998,0.8348410576598506,0.84375,8,0.927988430897735,0.9419150846131968,False,False,down
CD80,0.04335000000000002,0.834960380030047,1.0,10,0.927988430897735,1.0,False,False,up
PAIP2B,-0.04205000000000001,0.8354389098766173,1.0,10,0.927988430897735,1.0,False,False,down
IGF1R,-0.010079999999999993,0.8355400573171375,0.6953125,10,0.927988430897735,0.8749497911311054,False,False,down
PPM1A,-0.022870000000000015,0.8357267278598941,0.76953125,10,0.927988430897735,0.9120715420702179,False,False,down
IL13RA2,0.11750000000000002,0.8363814862121008,0.9453125,8,0.9282430685000939,1.0,False,False,up
NUDT10,0.021777777777777778,0.8366796011242228,0.8203125,9,0.9282430685000939,0.9419150846131968,False,False,up
SAT2,0.04006249999999998,0.8369042034008336,0.84375,8,0.9282430685000939,0.9419150846131968,False,False,up
MAGEA3,-0.18917499999999998,0.8373576894282948,0.7421875,8,0.928395445017328,0.9120715420702179,False,False,down
