Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Migration (GO:0014910),7/19,1.3016500556050534e-06,3.98732882019943e-05,0,0,17.600104004160166,238.5144591681716,PDGFRB;PLAU;CCL5;SERPINE1;PDGFB;PDGFA;CCN4,
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),14/91,1.3053755066129087e-06,3.98732882019943e-05,0,0,5.527674218525954,74.89456751241691,PDGFRB;CD40;TGFB1;EGF;NTRK3;PDGFB;PDGFA;TNFRSF11A;DKK1;ROBO1;VEGFA;ERN1;KIT;ADAM9,
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),20/178,1.4039775555067294e-06,4.24562812785235e-05,0,0,3.868822059179231,52.13702462581385,FN1;SSC5D;TREM2;F2;MMP8;AGER;PTPRC;AXL;IL12B;SIRPA;XCL1;APOD;PTPN6;LGALS9;VSIG4;GAS6;CD34;GBP1;TNFRSF21;HAVCR2,immune
GO_Biological_Process_2023,Positive Regulation Of Endocytosis (GO:0045807),13/79,1.4215011022718229e-06,4.256058745811873e-05,0,0,5.9822953948938205,80.54441157113813,CCL21;SERPINE1;TREM2;AZU1;MERTK;SIRPB1;C3;AXL;SIRPA;APOE;GAS6;B2M;MBL2,
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),10/46,1.6895770706425009e-06,5.009099080022473e-05,0,0,8.409961685823754,111.77707252919782,MMP12;MMP1;MMP3;KLK4;ADAM8;TPSAB1;MMP8;MMP9;CTSS;MMP10,
GO_Biological_Process_2023,Nervous System Development (GO:0007399),34/433,2.034404253338807e-06,5.972221397431783e-05,0,0,2.630362551329464,34.4717101561746,NOTCH2;DCTN1;PCSK9;CXCL1;PKD1;ROBO1;ATXN3;PTPRZ1;OPHN1;CDH1;ADAM23;DNER;NPTX1;PCDH1;MBL2;CDON;DBNL;TGFB1;BDNF;SPINK5;FN1;CRIM1;GFRA1;MERTK;VEGFA;NFASC;BTD;AXL;APEX1;GFRAL;TPP1;CNTN4;MELTF;MET,
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),9/37,2.0539385758363275e-06,5.972221397431783e-05,0,0,9.720321931589536,127.29491907322348,NOTCH1;TGFB1;IL10RB;CCL5;F2R;KIT;PRL;F2;IL7R,
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),26/284,2.0846956512181005e-06,6.00392347550813e-05,0,0,3.0935716244173586,40.46666296143474,DDR1;PDGFB;PDGFA;CASP3;EPHB4;PDGFRB;ANGPT2;ANGPT1;BDNF;HGF;RARRES2;NTRK3;VEGFD;MERTK;MMP9;MTSS1;PGF;VEGFA;EFNA1;AXL;CD8A;APEX1;GFRAL;KIT;EPHA1;MET,
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),10/48,2.5572397626487034e-06,7.29537079457517e-05,0,0,7.966507177033493,102.58138370641277,PDGFRB;ITGAM;TGFB1;ITGB2;PDGFB;SORD;F2;MMP8;CD177;SOD1,stress response
GO_Biological_Process_2023,Regulation Of Response To External Stimulus (GO:0032101),16/127,3.561447256477692e-06,0.00010065249068774337,0,0,4.388413730185882,55.05415794174159,SEMA7A;GRN;IL1R1;F2R;TNC;TREM2;GP1BA;PARK7;F2;AGER;SELE;CASP8;XCL1;GGT1;MGLL;CD55,
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),10/50,3.788482312758209e-06,0.00010607750475722984,0,0,7.567398119122257,94.46795543919892,PDGFRB;BIN2;CCL21;CCL20;HGF;KIT;PDGFB;AZU1;HBEGF;VEGFA,
GO_Biological_Process_2023,Regulation Of Receptor Binding (GO:1900120),5/9,3.975826225057192e-06,0.0001103018211428711,0,0,37.61275272161742,467.72503553949696,BDNF;ADIPOQ;B2M;MMP9;PTPRF,
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),15/114,4.150190595884857e-06,0.00011409251238141643,0,0,4.608406338264159,57.10901330999375,CD74;F2R;TREM2;IL16;LILRB2;MMP8;AGER;IL17RA;SIRPA;PTPN6;LGALS9;GAS6;IL6R;TLR3;MBL2,immune
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),13/87,4.346951933132477e-06,0.0001184250688810145,0,0,5.333347520749095,65.8456986970034,IL1R1;IL18;IL12B;SIRPA;XCL1;LGALS9;CD14;GAS6;TLR3;CD244;IL18R1;HAVCR2;CD276,immune
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),14/102,5.236736038469448e-06,0.0001413918730386751,0,0,4.833954688844279,58.779980944093815,GZMA;PCSK9;CTSS;CASP7;CASP8;CTRL;CASP3;LAMP2;TPP1;APOE;CTSD;CTSC;LGMN;CTSB,
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),22/228,5.416705362279785e-06,0.0001449567877480891,0,0,3.2663233971277026,39.607511966396416,CD86;CXCL6;CXCL9;SERPINE1;TWF2;CXCL1;TREM2;PPBP;LILRB2;CXCL3;TNFRSF1B;TFPI;CRHBP;CXCL10;CXCL11;CASP7;TNIP1;AXL;SIRPA;ADAM9;CD14;HSPA1A,
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),15/117,5.749105703370414e-06,0.00015250259339466782,0,0,4.4721680141250815,53.96326438485468,PDGFRB;MAP2K1;CD40;TGFB1;EGF;NTRK3;ADIPOQ;PDGFB;PDGFA;PKD1;ROBO1;VEGFA;KIT;ADAM9;ADAM8,
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),24/266,6.560751191501718e-06,0.00017055221840930052,0,0,3.0371900826446283,36.24705787701821,CD74;TNXB;TGFB1;BDNF;ADIPOQ;TREM2;CTSS;ROBO1;VEGFA;C3;ERN1;SMOC2;HHEX;CDH3;PTPRC;AXL;APEX1;CNTN1;RSPO3;ITGAV;ITGA5;FGFBP3;GAS6;IL7R,
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),10/53,6.588941124975928e-06,0.00017055221840930052,0,0,7.038346577239921,83.96830449754897,NOTCH1;PTPRC;EGF;IL10RB;CCL5;F2R;KIT;PRL;F2;IL7R,
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),14/104,6.598746545597936e-06,0.00017055221840930052,0,0,4.726042762004907,56.375219462342514,GRN;SERPINE1;IL18;IL16;MMP8;OSMR;PLA2G7;IL17RA;TNFRSF1A;TNIP1;CCN4;IL12B;ADAM8;TLR3,immune
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Migration (GO:2000403),6/16,6.856619649210731e-06,0.00017423880520347267,0,0,18.07663551401869,214.93654694904,CXCL10;CCL21;CCL20;CCL5;TNFRSF14;JAM2,immune
GO_Biological_Process_2023,Positive Regulation Of Positive Chemotaxis (GO:0050927),6/16,6.856619649210731e-06,0.00017423880520347267,0,0,18.07663551401869,214.93654694904,NTRK3;CNTN1;IL16;VEGFD;PGF;VEGFA,
GO_Biological_Process_2023,Angiogenesis Involved In Wound Healing (GO:0060055),5/10,7.739259184873494e-06,0.00019214195567599152,0,0,30.08864696734059,354.11944191945275,MCAM;PRCP;HPSE;CD34;VEGFA,vascular
GO_Biological_Process_2023,Negative Regulation Of Hemostasis (GO:1900047),5/10,7.739259184873494e-06,0.00019214195567599152,0,0,30.08864696734059,354.11944191945275,PROC;SERPINE2;SERPINE1;APOE;TFPI,
GO_Biological_Process_2023,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),9/43,7.826478634870612e-06,0.00019214195567599152,0,0,8.00248550124275,94.09320753006654,CDH5;CD40;CD40LG;ANGPT1;CD160;SERPINE1;FASLG;GAS6;ICAM1,vascular
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),9/43,7.826478634870612e-06,0.00019214195567599152,0,0,8.00248550124275,94.09320753006654,C3;ANGPT1;CCL21;EGF;SERPINE1;PCSK9;B2M;SELE;VEGFA,
GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),8/33,7.878836806819758e-06,0.00019214195567599152,0,0,9.6635,113.55898014472078,CXCL10;CXCL9;CXCL11;APEX1;F2R;XCL1;THY1;F2,
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),22/234,8.225789643758938e-06,0.00019899830306181624,0,0,3.1728856471155584,37.14889478429827,RTN4R;ITGB1;CCL13;CCL24;CD40;CCL23;CCL11;CCL22;CCL21;SEMA4D;CCL20;NTRK3;F2R;THY1;CCL8;CCL5;CCL4;XCL1;EPHA1;AGRN;CCL17;CCL16,
GO_Biological_Process_2023,Leukocyte Tethering Or Rolling (GO:0050901),6/17,1.0306629764682458e-05,0.00024735911435237897,0,0,16.432455395072218,188.68933685250147,ITGB1;SELP;VCAM1;ITGB7;SELE;JAM2,immune
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),15/123,1.0674719598279344e-05,0.00025417600051336013,0,0,4.22239775320344,48.33645676087076,NOTCH2;REG3A;CCL24;ECM1;GRN;CCL11;EGF;TNFSF12;PDGFB;VEGFD;PGF;VEGFA;MMP12;CDH3;CNTN1,
GO_Biological_Process_2023,Regulation Of Endopeptidase Activity (GO:0052548),11/69,1.2537838619601288e-05,0.0002952808614658687,0,0,5.74443782818167,64.83608763483073,SERPINB1;SERPINE2;SERPIND1;SERPINE1;TIMP3;SERPING1;TIMP1;SERPINA4;TIMP4;SERPINA5;SERPINB6,
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),12/82,1.2596306590309876e-05,0.0002952808614658687,0,0,5.197304582210243,58.63654596491398,CD86;PTPRC;IFNGR1;IL12B;TNFRSF8;LGALS9;CD14;AZU1;MMP8;AGER;TLR3;HAVCR2,immune
GO_Biological_Process_2023,Regulation Of Defense Response (GO:0031347),13/97,1.4724004617624667e-05,0.00034250299972074614,0,0,4.6959880014998125,52.24771009412105,SEMA7A;GRN;IL1R1;TNC;TREM2;PARK7;AGER;SELE;CASP8;XCL1;APOE;GGT1;MGLL,
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),6/18,1.50371394531037e-05,0.00034711686798614955,0,0,15.062305295950155,167.2667113318518,CXCL10;CCL5;SERPINE1;CXCL17;PLA2G7;LGMN,
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),10/58,1.5241836486862738e-05,0.0003491766176990373,0,0,6.30355276907001,69.91564443580455,PTPRC;ADIPOQ;SIRPA;TREM2;ITGAV;AZU1;GAS6;MERTK;SIRPB1;MBL2,
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Chemotaxis (GO:2000501),4/6,1.5548440288486108e-05,0.0003508842047192686,0,0,60.09316770186335,665.3245245324053,KLRK1;CCL5;CCL4;XCL1,
GO_Biological_Process_2023,Receptor-Mediated Virion Attachment To Host Cell (GO:0046813),4/6,1.5548440288486108e-05,0.0003508842047192686,0,0,60.09316770186335,665.3245245324053,DPP4;CLEC4M;GAS6;ICAM1,immune
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),9/47,1.68475536707738e-05,0.00037461031103249977,0,0,7.158636026686435,78.68275262942714,ITGB1;REG3A;PLAU;CD109;SERPINE1;F2R;GP1BA;F2;HBEGF,
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),9/47,1.68475536707738e-05,0.00037461031103249977,0,0,7.158636026686435,78.68275262942714,PDGFRB;ERN1;TGFB1;CCL5;PDGFB;IL18;CCN4;IL6R;MMP9,
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),8/37,1.954068500701215e-05,0.00043132139752704186,0,0,8.328879310344828,90.31013710351904,NOTCH1;IL10RB;CCL5;F2R;KIT;PRL;F2;IL7R,
GO_Biological_Process_2023,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),10/60,2.07774589783774e-05,0.00045529736196096566,0,0,6.050783699059561,65.23738282678177,ITGB1;CDH1;PECAM1;PLXNB2;DSG2;ESAM;CNTN4;PKD1;PVR;ROBO1,
GO_Biological_Process_2023,Regulation Of Neuroinflammatory Response (GO:0150077),6/19,2.1376655243657394e-05,0.0004573552281958728,0,0,13.902947519769947,149.5013297013051,MMP3;IL18;TREM2;MMP8;TNFRSF1B;MMP9,immune
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),6/19,2.1376655243657394e-05,0.0004573552281958728,0,0,13.902947519769947,149.5013297013051,SMOC2;TNXB;SORD;IL12B;ROBO1;VEGFA,vascular
GO_Biological_Process_2023,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),6/19,2.1376655243657394e-05,0.0004573552281958728,0,0,13.902947519769947,149.5013297013051,ITGB1;SELP;VCAM1;ITGB7;SELE;JAM2,immune;vascular
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),23/267,2.1476336773748e-05,0.0004573552281958728,0,0,2.8818622950819672,30.97586645935892,BRAP;LRPAP1;MPIG6B;BDNF;ADIPOQ;SORD;TREM2;DKK1;DLK1;DKK3;FSTL3;CRHBP;HHEX;BPIFB1;PTPRC;CILP;WIF1;GPC1;CCL5;PALM;IL12B;APOD;LGMN,
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),13/101,2.2902958566304056e-05,0.0004805600254257144,0,0,4.481603435934145,47.882546685495896,NOTCH2;CD164;TGFB1;PDGFB;FLT3LG;PBXIP1;FSTL3;TGFBR3;MFAP5;PTPRC;KIT;IL7R;CD34,
GO_Biological_Process_2023,Negative Regulation Of Coagulation (GO:0050819),5/12,2.304272608688115e-05,0.0004805600254257144,0,0,21.48966896245279,229.4701323258186,PROC;SERPINE2;SERPINE1;APOE;TFPI,
GO_Biological_Process_2023,Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),5/12,2.304272608688115e-05,0.0004805600254257144,0,0,21.48966896245279,229.4701323258186,IL1R1;IL18;IL12B;XCL1;IL18R1,immune
GO_Biological_Process_2023,Regulation Of Chemotaxis (GO:0050920),7/28,2.371971487947316e-05,0.0004912905328460743,0,0,10.052522100884037,107.05135860869436,PDGFRB;TGFB1;CCL21;RARRES2;PDGFB;TREM2;STX3,
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),9/49,2.3975954047215263e-05,0.0004932196261141426,0,0,6.8,72.34152218306056,FABP1;LAMP3;HGF;PLAUR;PARK7;TRIAP1;GAS6;MMP9;VEGFA,
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),12/88,2.616666911292993e-05,0.0005346486986317575,0,0,4.785501489572989,50.49194168276942,CHGA;GRN;PTPRZ1;BDNF;F2R;PARK7;APOE;TNFRSF1B;SOD2;SOD1;EIF4G1;LGMN,
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),44/705,2.7147641457063715e-05,0.000550969582323226,0,0,2.0599032170802816,21.65827639859192,NOTCH2;ITGB1;PDCD5;PCSK9;FASLG;PARK7;TRIAP1;MPO;COMP;PRDX5;CASP8;TCTN3;CASP3;TNFSF10;TNFRSF8;CTSD;TXNDC5;CTSB;CD74;DFFA;SEMA4D;ANGPT1;GZMA;HGF;HIP1R;PLAUR;AZU1;DKK1;PRAP1;MMP9;VEGFA;SOD1;FABP1;CXCL10;CD40LG;PROC;PLSCR3;AXL;APEX1;TAX1BP1;PTPN6;GAS6;FXN;HSPA1A,
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),11/75,2.8245403670176964e-05,0.0005694273379907676,0,0,5.204277864992151,54.5126238791597,CHGA;SELP;FCN2;RARRES2;SERPINE1;IL12B;TREM2;TNFRSF14;AZU1;F2;IL6R,
GO_Biological_Process_2023,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),8/39,2.9409866143244027e-05,0.0005870882611874159,0,0,7.790725806451613,81.28983817498197,C3;LRPAP1;CCL21;SERPINE1;APOC1;HIP1R;B2M;DKK1,
GO_Biological_Process_2023,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),6/20,2.970387035769664e-05,0.0005870882611874159,0,0,12.90921228304406,134.5686393386849,SELP;FIS1;VCAM1;PTPRC;CCL20;AZU1,
GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),6/20,2.970387035769664e-05,0.0005870882611874159,0,0,12.90921228304406,134.5686393386849,GRN;ITGAM;IFNGR1;ITGB2;TREM2;AZU1,
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),7/29,3.03978968573747e-05,0.0005969041564720851,0,0,9.595092894624877,99.7998770130387,ITGB1;CDH5;PECAM1;ESAM;F11R;JAM2;MBL2,
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748),4/7,3.534721723438904e-05,0.0006896128059147899,0,0,40.06004140786749,410.6270774602468,SMOC2;TNXB;ROBO1;VEGFA,vascular
GO_Biological_Process_2023,Positive Regulation Of Wound Healing (GO:0090303),8/40,3.57276308186174e-05,0.0006925663820224296,0,0,7.546875,77.27687707316886,ITGB1;REG3A;SMOC2;SERPINE1;F2R;HPSE;F2;HBEGF,
GO_Biological_Process_2023,Negative Regulation Of Cell Activation (GO:0050866),5/13,3.644646418011203e-05,0.0006975576435484732,0,0,18.80248833592535,192.15515280918723,PDGFB;PDGFA;TREM2;F2;LDLR,
GO_Biological_Process_2023,Negative Regulation Of Neuroinflammatory Response (GO:0150079),5/13,3.644646418011203e-05,0.0006975576435484732,0,0,18.80248833592535,192.15515280918723,GRN;PTPRC;TREM2;TNFRSF1B;LDLR,immune
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),19/204,3.816593416155833e-05,0.0007258728610349206,0,0,3.129575044042453,31.838942068382003,CD74;MAP2K1;EGF;F2R;PDGFB;FN1;PDGFA;EIF2AK2;PEBP1;MMP8;DUSP13;SOD1;TGFBR3;PTPRC;GFRAL;KIT;DAG1;PTPN6;IGFBP6,
GO_Biological_Process_2023,Positive Regulation Of Locomotion (GO:0040017),7/30,3.854796762606292e-05,0.0007285565881325891,0,0,9.177440141083904,93.27589651019689,PDGFRB;TGFB1;CCL21;RARRES2;PDGFB;TREM2;STX3,
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),9/52,3.937652265981746e-05,0.0007395938169148324,0,0,6.324598755322634,64.14623594180874,TGFB1;ANGPT1;RSPO3;VEGFD;EPHB4;PGF;ROBO1;ENG;VEGFA,vascular
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),6/21,4.045009224130567e-05,0.0007458602374250509,0,0,12.04797507788162,121.87058870921,ADAM9;TIMP3;APOE;TIMP1;TNFRSF1B;TIMP4,
GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),6/21,4.045009224130567e-05,0.0007458602374250509,0,0,12.04797507788162,121.87058870921,PLAU;F2R;SERPINE1;CNTN1;HPSE;F2,
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),6/21,4.045009224130567e-05,0.0007458602374250509,0,0,12.04797507788162,121.87058870921,KLRK1;LAMP1;CD160;IL12B;KLRD1;PVR,
GO_Biological_Process_2023,B Cell Activation (GO:0042113),12/92,4.109526404002422e-05,0.0007531641118608076,0,0,4.5452830188679245,45.9056207073785,CD86;ITGB1;CD79B;CD40;HHEX;CR2;CASP8;VCAM1;CD40LG;PTPRC;KIT;CD22,immune
GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),8/41,4.313999595455243e-05,0.0007811697471051889,0,0,7.31780303030303,73.5516774046298,CD74;IL18;EIF2AK2;TREM2;LGALS9;AGER;IL6R;TLR3,immune
GO_Biological_Process_2023,Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),8/41,4.313999595455243e-05,0.0007811697471051889,0,0,7.31780303030303,73.5516774046298,PLSCR3;HGF;PDCD5;TNFSF10;PLAUR;TRIAP1;MMP9;FXN,
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),7/31,4.840857303110879e-05,0.0008713543145599582,0,0,8.794591783671347,87.38160081674694,XCL1;ADAM8;THY1;IL6R;LYVE1;ICAM1;VEGFA,immune
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Disassembly (GO:0010715),5/14,5.518462899248984e-05,0.0009758965969198204,0,0,16.712458959737344,163.86275386610728,DDR1;CST3;DPP4;TGFB1;MELTF,
GO_Biological_Process_2023,Regulation Of Microglial Cell Activation (GO:1903978),5/14,5.518462899248984e-05,0.0009758965969198204,0,0,16.712458959737344,163.86275386610728,GRN;PTPRC;TREM2;MMP8;LDLR,
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),5/14,5.518462899248984e-05,0.0009758965969198204,0,0,16.712458959737344,163.86275386610728,ITGAM;TGFB1;ITGB2;SOD1;CD177,electrolyte transport
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),7/32,6.024325728391513e-05,0.0010591605234102,0,0,8.442371294851794,82.03553414748235,KLRK1;KLRB1;LAMP1;CD160;KLRD1;LGALS9;PVR,
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),8/43,6.184112134800053e-05,0.0010809685026378,0,0,6.898928571428572,66.85711679133044,MMP12;VCAM1;MMP3;TREM2;AGER;MMP9;ICAM1;LGMN,
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),9/55,6.241698957289195e-05,0.0010847642325771,0,0,5.911206368646663,57.23036739734501,CD40;CCL5;KIT;IL18;IL12B;HCLS1;IL6R;TNFRSF1A;VEGFA,
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),12/96,6.290242134421424e-05,0.001086953840828,0,0,4.327942497753819,41.86819502212656,ITGB1;TGFBR3;CDH5;CLEC3B;COL3A1;TGFB1;PDCD5;ADAM9;XCL1;PTPRK;CRKL;ENG,
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),15/143,6.414362626915761e-05,0.0011021041240791,0,0,3.558945497630332,34.359432976783204,PDGFRB;DDR1;CD74;TGFB1;NTRK3;ADIPOQ;TREM2;APOA4;MERTK;TNIP1;AXL;APOE;EPHA1;MET;EPHB4,
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),14/127,6.492994988053587e-05,0.0011093116860945,0,0,3.759610284470003,36.25092016248134,IFNGR1;AZU1;MMP8;AGER;PTPRC;IL12B;SIRPA;TNFRSF8;PTPN6;LGALS9;CD14;GAS6;TLR3;HAVCR2,
GO_Biological_Process_2023,CD40 Signaling Pathway (GO:0023035),4/8,6.887923277066548e-05,0.0011636357536228,0,0,30.043478260869566,287.9113340457378,CD86;ITGB1;CD40LG;ITGA5,
GO_Biological_Process_2023,Synapse Pruning (GO:0098883),4/8,6.887923277066548e-05,0.0011636357536228,0,0,30.043478260869566,287.9113340457378,C3;ITGAM;TREM2;DKK1,
GO_Biological_Process_2023,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),6/23,7.119993157158458e-05,0.0011895502379694,0,0,10.629466739967016,101.5116061443039,CR2;CD8A;IL18;IL12B;CD46;IL18BP,immune
GO_Biological_Process_2023,Regulation Of T Cell Migration (GO:2000404),6/23,7.119993157158458e-05,0.0011895502379694,0,0,10.629466739967016,101.5116061443039,CXCL10;CCL21;CCL20;CCL5;APOD;TNFRSF14,immune
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),9/56,7.225811384683806e-05,0.0012005963531474,0,0,5.785136350014984,55.16281356704261,PDGFRB;IL10RB;CCL5;ADIPOQ;SORD;PDGFB;F2;B2M;IFNAR1,
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),7/33,7.434146628863787e-05,0.0012284622626056,0,0,8.117244689787592,77.16936005598578,DPP4;EFNA1;CCL21;PLAU;SERPINE1;ADAM9;ADA,
GO_Biological_Process_2023,High-Density Lipoprotein Particle Remodeling (GO:0034375),5/15,8.05741457380157e-05,0.0013170606308743,0,0,15.040435458786936,141.77614907458332,APOM;APOC1;APOA4;APOE;PLTP,
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),5/15,8.05741457380157e-05,0.0013170606308743,0,0,15.040435458786936,141.77614907458332,SERPINE2;PDGFB;PDGFA;APOE;F2,
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),10/70,8.175593297556621e-05,0.001329193232893,0,0,5.039707419017764,47.43257806247822,ATP5IF1;TGFBR3;TGFB1;SORD;PRL;PTPRK;APOE;B2M;MTSS1;ROBO1,
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),11/84,8.232244942825972e-05,0.0013312464549254,0,0,4.560525580095052,42.89113521710348,FABP1;FIS1;LAMP3;HGF;PDCD5;F2R;TNFSF10;TRIAP1;GAS6;CTSD;VEGFA,
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),13/114,8.283184332085769e-05,0.0013323590117142,0,0,3.9021283230685273,36.67492562415392,PDGFRB;CD40;TGFB1;EGF;NTRK3;ADIPOQ;PDGFB;PDGFA;ROBO1;VEGFA;KIT;ADAM9;APOE,
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),11/85,9.18376714947641e-05,0.001461669045264,0,0,4.498663498663499,41.817272476306655,DDR1;PDGFRB;CD74;AXL;NTRK3;TREM2;EPHA1;MERTK;MET;EPHB4;SOD1,
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),11/85,9.18376714947641e-05,0.001461669045264,0,0,4.498663498663499,41.817272476306655,SMOC2;CD40;GRN;TGFB1;ANGPT1;ANXA3;EGF;PDGFB;MET;VEGFA;LGMN,vascular
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),9/58,9.588527779327435e-05,0.0015180998955333,0,0,5.548433457890198,51.336093269128384,IL1R1;IL18;IL12B;LGALS9;CD14;TLR3;CD244;IL18R1;CD276,immune
GO_Biological_Process_2023,Axon Guidance (GO:0007411),15/149,0.00010261617407630684,0.0016078306238691,0,0,3.3985286835962367,31.213837657407037,NOTCH2;SEMA7A;NOTCH1;SEMA4D;BDNF;VEGFA;EFNA1;NFASC;ALCAM;OPHN1;DAG1;CNTN1;PLXNB2;NCAM1;CNTN4,
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),15/149,0.00010261617407630684,0.0016078306238691,0,0,3.3985286835962367,31.213837657407037,TGFB1;SEMA4D;NTRK3;SORD;PARK7;THY1;DKK1;CRKL;IMPACT;PTPRC;SIRPA;PTPN6;EPHA1;EIF4G1;ENG,
GO_Biological_Process_2023,Cholesterol Homeostasis (GO:0042632),10/72,0.0001042774439642592,0.0016171025156303,0,0,4.876630599656184,44.71117054766604,APOM;NPC2;IL18;ANGPTL3;PCSK9;APOA4;APOE;LDLR;CES1;GPIHBP1,
