protein,fc_pre,p_pre,fc_post,p_post,fc_interaction,p_interaction,fdr_pre,fdr_post,fdr_interaction
FCRL5,-0.006939999999999993,0.9004043497403013,0.10899000000000003,0.1688968523075051,0.11593,0.19410192375197674,0.9558530380725592,0.41804461000796117,0.9471774407456163
FGR,0.23606666666666667,0.1423286323278439,-0.04474444444444444,0.7766154665316025,-0.2653,0.20704605779016189,0.4065869324911242,0.8975988358260614,0.9471774407456163
FHIT,0.49211111111111117,0.24698760897934308,0.7296222222222222,0.057597452098435566,0.2977124999999999,0.6092521781389499,0.5337442985488999,0.21536352833130887,0.9619401148472417
FKBP4,-0.23433333333333334,0.385170378536274,0.07195555555555555,0.62488965295292,0.3062888888888889,0.22300136535414503,0.6555758334229149,0.8163298356494793,0.9471774407456163
FKBP5,0.8219333333333333,0.036569335354961874,1.3866666666666665,0.0018431860348730282,0.5647333333333333,0.14549174450298705,0.23822773231236805,0.07198964174581236,0.9471774407456163
FKBP7,-0.27237777777777783,0.16088941392681574,-0.0208,0.8073236220600576,0.24867500000000003,0.3139950247532782,0.4304231445036629,0.9123443540640651,0.9471774407456163
FLRT2,-0.1048888888888889,0.29600452239764774,0.02735555555555556,0.8294025871261419,0.13224444444444444,0.39234692564773577,0.5826324126828532,0.924710538541159,0.9471774407456163
FMNL1,0.1569222222222222,0.5747399111191345,0.1754888888888889,0.43655321671224867,0.1158875,0.7537920022805825,0.7976314874199419,0.6963047506517842,0.9807934968107775
FOLR2,0.028170000000000008,0.771119644334747,0.12525000000000003,0.1466087664998279,0.09708000000000001,0.1393410595837451,0.9044109840540865,0.3849937234118431,0.9471774407456163
FOSB,-0.2724,0.11807304669950916,0.008344444444444425,0.9672495673678263,0.42068749999999994,0.07424415398988078,0.37730147137714193,0.9855505561952468,0.9151422335713614
FRZB,0.25585555555555556,0.0002909850894538382,0.5154555555555556,0.023301652248814874,0.2596,0.18252857010207496,0.03509975341493238,0.1319080044451216,0.9471774407456163
FUT3_FUT5,0.08118,0.13214469442380125,0.0213,0.6112916864171178,-0.05988,0.4693477474546115,0.3994250125690618,0.811190142137982,0.9471774407456163
FUT8,0.18061111111111108,0.22989958655015202,-0.048000000000000015,0.8664888396185977,-0.22861111111111113,0.440116539160746,0.513449187222346,0.9411254014045988,0.9471774407456163
FYB1,0.71293,0.007890553235303157,1.2053,0.013224252514704826,0.49237000000000003,0.36050657945815023,0.158084765867325,0.1070326553394016,0.9471774407456163
GBP4,0.22617777777777784,0.36686878849642857,0.06194444444444444,0.5765801704140379,-0.21842499999999998,0.47604393662191935,0.642258017569033,0.7928828940840469,0.9471774407456163
GDNF,0.012233333333333322,0.9671860745243803,-0.14173333333333332,0.3831197268720279,-0.237925,0.534352892289345,0.9849541375918992,0.6532825058328601,0.9519862693342023
GFRA3,-0.0031777777777777794,0.9459771981104965,-0.04767777777777779,0.6544398292864506,-0.04450000000000001,0.6323294027499468,0.9758711404665165,0.836019487231594,0.9619401148472417
GGA1,0.17886666666666667,0.4965225888539033,0.08866666666666667,0.7192827224790129,-0.06799999999999998,0.8727605015218748,0.736387362974643,0.8660871469849755,0.9938501124438283
GGT1,0.07751000000000001,0.207171815505255,0.03493,0.6439207768506023,-0.04258,0.6574743925423645,0.48515797982505404,0.8294038487046825,0.9619401148472417
GGT5,0.09067777777777777,0.12561902193649624,0.14572222222222223,0.2589795943768614,0.05504444444444444,0.6602388954855063,0.38849335415729047,0.5261298669009519,0.9619401148472417
GHRHR,0.006277777777777802,0.964403634959966,0.009255555555555548,0.955158674883023,0.0519,0.815740882940149,0.9841356341591891,0.9812084569252874,0.9888671293493415
GKN1,0.0444888888888889,0.692385648910495,0.12296666666666664,0.4179365037277539,0.02991250000000001,0.8600264710535499,0.8708243453580186,0.6822163908679588,0.9938501124438283
GLB1,0.013811111111111107,0.8635297161589044,-0.08924444444444446,0.6449044748784081,-0.10305555555555562,0.6207545477128609,0.9408582690468602,0.8299296308334485,0.9619401148472417
GLT8D2,0.039299999999999974,0.8616514833259242,0.13755555555555554,0.30504742160183673,0.08699999999999998,0.6023882295684104,0.9398840363485742,0.5756129252833632,0.9619401148472417
GNLY,0.15179,0.004846849904132687,0.29005,0.007678918296682855,0.13826,0.23929688027766263,0.132455724147496,0.09851817447883943,0.9471774407456163
GOLM2,0.09556,0.17514932577463535,0.019319999999999997,0.7595900387233754,-0.07624,0.47805977721302184,0.4486388135360756,0.8894141355095471,0.9471774407456163
GP6,0.5574999999999999,0.018685791039379476,0.71103,0.015747331459082203,0.15353000000000003,0.6042286222360848,0.19465958039720954,0.11399168176846225,0.9619401148472417
GPC5,0.04036666666666669,0.6641780502072772,0.10010000000000001,0.5110248086822538,0.059733333333333305,0.7287885654440468,0.8534118446762307,0.7544677828685736,0.9762572927931781
GPKOW,-0.2670444444444444,0.06289877843770406,0.3278333333333333,0.014384901911341936,0.595475,0.004429830060467521,0.2838657619815277,0.11029325967694482,0.7204244661560001
GRN,0.07259,0.0849101426912751,0.10543,0.09851211379819799,0.03283999999999999,0.6233177039635313,0.32065038461049644,0.3011743916119726,0.9619401148472417
GSTP1,0.0020111111111110747,0.9950199139579252,0.40476666666666666,0.01925811871144789,0.28845,0.42769524687811644,0.9967161633850612,0.121940415461711,0.9471774407456163
GUCA2A,-0.04636,0.3193814774813479,0.05174000000000001,0.14735562961230747,0.0981,0.053467224673844176,0.6046023072423969,0.3849937234118431,0.9064257716854434
HARS1,0.67362,0.03535008212763692,1.2447,0.005664789637766182,0.57108,0.22293059396624648,0.23362760166379812,0.0949550061731043,0.9471774407456163
HAVCR2,-0.05266000000000002,0.2810359719820833,0.00270999999999999,0.9582309406636098,0.05537000000000001,0.4430877443494038,0.5704330152159379,0.9820120105327369,0.9471774407456163
HMOX2,-0.026722222222222237,0.816422388617228,0.3248888888888889,0.13000105394916028,0.40197499999999997,0.04451286474272447,0.9219347890305949,0.35590429931705025,0.9064257716854434
HNMT,-0.19318888888888888,0.021318917653080777,-0.011355555555555515,0.9446803685335476,0.18183333333333335,0.24061395840067648,0.20240610399962805,0.9759039812769209,0.9471774407456163
HSP90B1,0.1490111111111111,0.412616571208252,-0.01562222222222224,0.9219159641354434,-0.1947,0.47014236910497786,0.6773535287776674,0.9695939683204332,0.9471774407456163
IDI2,0.07701111111111113,0.7842422600787661,-0.06636666666666666,0.6733498757396825,-0.031625000000000014,0.9272386738370557,0.9091161222172504,0.8432659569152545,0.9940568131447077
IFNGR2,-0.045077777777777786,0.4527888897840514,-0.051188888888888874,0.467160918316482,-0.0061111111111110915,0.9498146021202746,0.702372628397858,0.7197266796087174,0.9940568131447077
IFNL1,-0.03342222222222227,0.9075046405532177,-0.4151111111111111,0.12673793637854353,-0.5481125,0.14978808899444082,0.9584424708657584,0.3506177561960084,0.9471774407456163
IGF2R,0.007429999999999997,0.8728918425826991,-0.00731,0.8953056027654003,-0.014739999999999993,0.8604751618447539,0.9431161755865928,0.9561666786000046,0.9938501124438283
IGFBP4,0.059780000000000014,0.18624000842268415,0.16844,0.10846338729168506,0.10866,0.35149559389667273,0.463706054869361,0.31898441627924995,0.9471774407456163
IL17RA,0.034549999999999984,0.4667360480402709,0.15655999999999998,0.028273540448776686,0.12201,0.035646159018329064,0.709767344276561,0.14536309350686408,0.8415020014114034
IL18RAP,-0.054477777777777674,0.49765611764713324,-0.005833333333333333,0.9522392441133849,0.048644444444444344,0.7285221117792102,0.7371266755582095,0.9793018336498753,0.9762572927931781
IL1R1,0.05361999999999999,0.23170932689135965,0.14141000000000004,0.020792304010102708,0.08779000000000002,0.19352001508629257,0.5154114892674676,0.12619832834271547,0.9471774407456163
IL1RAP,0.001969999999999966,0.9719352683892244,0.08779000000000003,0.08769256689403762,0.08582000000000005,0.21336835962083958,0.9870537533283615,0.27943683463631513,0.9471774407456163
IL34,0.09912222222222222,0.6119208773741464,0.1788333333333333,0.34572492562324203,0.15806249999999994,0.5557583821724201,0.8239247486596887,0.6214723373061036,0.9519862693342023
IL6__Neurology,0.4890333333333333,0.04204064748280498,0.5529222222222221,0.015462902141194187,0.0638888888888889,0.7998259785964857,0.24685823074111005,0.11371616180726626,0.985768737086236
IL7R,-0.07142000000000001,0.3079209969760956,0.12331999999999999,0.02677305535590187,0.19473999999999997,0.011081452350137685,0.5928387215699665,0.14129952833858567,0.7865420294170457
ILKAP,0.2707333333333333,0.35671581728515867,0.03152222222222218,0.8894267469063475,-0.2776,0.47972689451056094,0.6340175869230468,0.9531730780145414,0.9471774407456163
IMPA1,0.33593333333333336,0.0729057626055723,0.7854777777777777,0.0008033370282507699,0.4495444444444443,0.08108409688606365,0.30262011101754716,0.05453716944669346,0.9151422335713614
ING1,-0.24684444444444445,0.09029577759165779,0.41030000000000005,0.018514364976268457,0.6365500000000001,0.023845868581456195,0.3296238050186684,0.1211858002896621,0.8143181893514128
INHBC,0.03952,0.6654096547591359,0.07841,0.18361789741831422,0.038889999999999994,0.48465342610023066,0.8534118446762307,0.44002396624388834,0.9471774407456163
IPCEF1,0.20752222222222227,0.2663747331500325,0.4604888888888888,0.19909178839005737,0.2529666666666666,0.30684028335579844,0.554996159595443,0.45949071036134215,0.9471774407456163
ISLR2,-0.018188888888888897,0.8984748855389844,-0.01951111111111113,0.943116854072563,-0.04420000000000002,0.9023894133808397,0.9557274488463201,0.9753176055139704,0.9939549333965099
ITGA5,0.031120000000000016,0.6393127520502535,0.21501,0.011276192794162336,0.18389000000000003,0.1176283955562215,0.8406522906676726,0.10291824152316259,0.9471774407456163
ITGAM,0.04440000000000002,0.6393957812086516,0.07283000000000003,0.43980164877665917,0.028430000000000028,0.8179825969502549,0.8406522906676726,0.6987690261871067,0.9888671293493415
IVD,-0.13757777777777777,0.6456785304546832,-0.08376666666666664,0.6988092988574142,-0.09652499999999994,0.8490019123162056,0.8448131827854101,0.8526424992269838,0.9921602299275276
JAM2,0.04783,0.4251006939102313,-0.022050000000000014,0.7472982403762378,-0.06988000000000001,0.4075121514259421,0.6853124768051386,0.8802001398549377,0.9471774407456163
KCNIP4,0.1723777777777778,0.1909500581184242,0.001188888888888906,0.9958524202145969,-0.10001249999999999,0.7199442679017884,0.4678993083835949,0.9981638582409792,0.9751942181168531
KEL,-0.0159,0.9317102447822802,0.3785888888888888,0.005627814573531283,0.36415000000000003,0.16346617216058745,0.970559142131258,0.0949550061731043,0.9471774407456163
KIRREL2,0.18606666666666666,0.27852038557615116,0.2181666666666667,0.1055984025839847,-0.015249999999999958,0.9260682746817664,0.5674707994609793,0.3149726972505046,0.9940568131447077
KLB,-0.06043333333333337,0.6987378041919912,0.4390444444444445,0.03459047141934203,0.5609125000000001,0.057436293653212005,0.8743928126718273,0.15979057394658316,0.9064257716854434
KRT14,-0.005911111111111089,0.9816424380689642,0.17593333333333333,0.05972105389869219,0.06462499999999997,0.801355062074601,0.9919097202489922,0.22015113720747512,0.9858710632851442
KRT5,0.25403333333333333,0.17806800204725176,0.20364444444444446,0.42379909100083535,0.09129999999999999,0.7872208179355458,0.4537413616780795,0.6867785638096908,0.9839089183419631
LAIR2,0.1967222222222222,0.06563821906342798,0.2542222222222221,0.06931730403236712,0.057499999999999996,0.6705069572405657,0.28944474925273095,0.2404418409056607,0.9619401148472417
LAMP2,0.045149999999999996,0.46628284287922994,0.043359999999999996,0.2259381440051421,-0.0017899999999999943,0.9750827305806057,0.7094598524813642,0.49025573640111336,0.994306177352909
LAYN,-0.0694,0.15738854431408578,-0.11986666666666664,0.20482441144767416,-0.05046666666666663,0.5786264961629211,0.4279367017677313,0.46592392007129474,0.958195752801111
LBR,0.49090999999999996,0.03938519124249191,0.75255,0.021895911951784138,0.26164,0.4192551777559961,0.24463782636456918,0.1289182150588012,0.9471774407456163
LGALS8,0.47903,0.009213411067369068,0.7084299999999999,0.0017917706856119971,0.22939999999999997,0.3053989858403062,0.16058218162856128,0.07198964174581236,0.9471774407456163
LIF,-0.17023333333333335,0.6271856296837099,0.09192222222222224,0.6310081698539025,0.46676249999999997,0.22356917560488093,0.834165405165568,0.8213779081903835,0.9471774407456163
LILRA2,0.03629999999999999,0.41534455752172195,0.14092,0.023661591139671763,0.10462,0.211069680745118,0.6790663939893261,0.1324899433562284,0.9471774407456163
LPO,-0.015399999999999994,0.8165205712244553,-0.029511111111111116,0.7780786183172251,-0.014111111111111118,0.8975733674840767,0.9219347890305949,0.897877054444622,0.9939549333965099
LRPAP1,0.12481,0.040010946343927045,0.16673999999999997,0.012875851135424748,0.041929999999999995,0.552273355791636,0.2450616551807745,0.10566829786558075,0.9519862693342023
LXN,-0.08924444444444447,0.6312409617606971,-0.05992222222222224,0.592972374691404,0.029322222222222225,0.887090790436343,0.8357755500914502,0.801727030300665,0.9939549333965099
LY96,0.0017555555555555597,0.9829460326648666,0.053599999999999995,0.5446888120587577,0.051844444444444436,0.5385730080261627,0.9920630175092332,0.7753329291246601,0.9519862693342023
LYPD1,-0.10965555555555556,0.38680824441233175,0.16787777777777782,0.1224893575209336,0.2250875,0.29731532983733816,0.6572831822344886,0.3447066402265353,0.9471774407456163
MAD1L1,-0.1139111111111111,0.5149161801041315,0.17332222222222227,0.3539204911632692,0.28723333333333334,0.1498616741440397,0.7500365578314022,0.6298112677393609,0.9471774407456163
MAP4K5,0.5201555555555555,0.07010529168761692,1.2505888888888888,0.002631322720261679,0.7304333333333334,0.07712619976857496,0.2978125574274227,0.08052943908467514,0.9151422335713614
MAPT,0.20752222222222227,0.49777376593175215,-0.4943333333333333,0.1582116343047872,-0.3646125,0.4585687554619967,0.7371266755582095,0.40279530466851377,0.9471774407456163
MASP1,-0.002622222222222242,0.9572483402948184,0.06021111111111113,0.46449708063052275,0.06283333333333337,0.5072870028284004,0.982667932839335,0.7178813376604292,0.9519862693342023
MATN3,0.19282222222222226,0.005356039357153692,0.16896666666666665,0.03447089962508285,-0.0238555555555556,0.7848440300077257,0.134345955922602,0.15974054116481612,0.9839089183419631
MAX,0.3538555555555555,0.13486622646846494,0.9430666666666667,0.0145636248792077,0.775,0.17435938948324514,0.4026273903403388,0.11030147269601408,0.9471774407456163
MDGA1,0.03623333333333334,0.6161042439011754,-0.014644444444444436,0.9176827217650922,-0.0508777777777778,0.7290362492812229,0.8270717054761632,0.9665469627857719,0.9762572927931781
MESD,0.7159800000000001,0.010447378934161656,1.15431,0.0033048958682647444,0.43833,0.29180125519017014,0.1607836095052678,0.08790245739808741,0.9471774407456163
METAP1,0.04321111111111113,0.799854641141168,0.44627777777777783,0.00816229104275377,0.49072499999999997,0.041348056567587464,0.9170689209537646,0.09950544018095675,0.8802941318519707
MFGE8,-0.02704000000000001,0.7489399723801919,0.12334,0.13819348959224959,0.15038,0.22745567651716878,0.8937681928979407,0.37112657442598657,0.9471774407456163
MIF,0.54728,0.2074701803821866,1.1717300000000002,0.008719619175264325,0.62445,0.2627450383291437,0.48515797982505404,0.09968436135564301,0.9471774407456163
MITD1,0.778988888888889,0.040672363459475704,1.4698,0.008814648343502667,0.690811111111111,0.17981198838040943,0.2463822759668858,0.09968436135564301,0.9471774407456163
MMP13,-0.21224444444444446,0.18155705231943842,0.24481111111111112,0.23657772586643858,0.42893749999999997,0.0800738860893318,0.4574739448666467,0.5014901577168807,0.9151422335713614
MMP3,-0.40984999999999994,3.6580992567534225e-05,-0.34922000000000003,0.0019334103928953326,0.06063,0.4102331274265276,0.010747495616341555,0.07198964174581236,0.9471774407456163
MMP8,0.2736599999999999,0.15224665471601648,-0.1412299999999999,0.7960411223176463,-0.4148899999999999,0.4257347012523651,0.42167127950606154,0.9082597349006777,0.9471774407456163
MMP9,-0.03597999999999997,0.8007280883787109,-0.23487999999999998,0.599448467133027,-0.1989,0.6796477781719961,0.9170689209537646,0.8055872647917702,0.9619401148472417
