Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645),5/15,0.0004727504064547,0.0078583206099009,0,0,10.119022316684378,77.4807770000612,CD84;IL18;IL12B;PAEP;IL17D,
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),11/71,0.0004745579990524,0.0078583206099009,0,0,3.724313725490196,28.502644869268345,VIT;SFRP1;MDK;PDGFB;ABL1;FN1;APOA1;P4HB;CX3CL1;SKAP1;CRKL,
GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),23/227,0.0004982785576416,0.0082121947188673,0,0,2.302540734603701,17.50932859308499,ACVRL1;OGFR;CDKN2D;CDKN1A;TGFB1;TNC;ENO1;DNPH1;IL17RB;DCBLD2;PPP1R9B;DNAJB2;SFRP1;FRZB;ERBB2;SPOCK1;CCN3;MELTF;EBAG9;HDGFL2;FXN;HSPA1A;EIF4G1,
GO_Biological_Process_2023,Granulocyte Migration (GO:0097530),4/9,0.0005176405739392,0.0083347288725523,0,0,16.177494692144375,122.40263643123774,ITGB2;GP2;UMOD;IRAK4,
GO_Biological_Process_2023,Phosphatidylcholine Catabolic Process (GO:0034638),4/9,0.0005176405739392,0.0083347288725523,0,0,16.177494692144375,122.40263643123774,PLA2G15;PLA2G10;PLA2G4A;PLA2G7,
GO_Biological_Process_2023,Positive Regulation Of Platelet Activation (GO:0010572),4/9,0.0005176405739392,0.0083347288725523,0,0,16.177494692144375,122.40263643123774,SELP;PLA2G4A;GP1BA;GP5,
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)",4/9,0.0005176405739392,0.0083347288725523,0,0,16.177494692144375,122.40263643123774,XCL1;CD55;VSIR;TGFBR2,immune
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Wounding (GO:0106014),4/9,0.0005176405739392,0.0083347288725523,0,0,16.177494692144375,122.40263643123774,GRN;MDK;PTPN6;GIT1,immune
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Migration (GO:0010634),13/95,0.00052273501586,0.0083781474560314,0,0,3.2237471570857186,24.36003869916906,GPI;EDN1;GRN;ANXA3;SRC;EGF;BMP4;NELL2;KDR;ABL1;ADAM9;TEK;ARF6,
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),23/228,0.0005300248649072,0.0084561957898906,0,0,2.291187273736226,17.281478515120146,NOTCH2;DIABLO;ZBTB16;GZMA;ITGB2;TNFRSF19;GZMB;FASLG;YARS1;STK4;TGFBR2;BAG6;CASP7;CASP8;PLSCR3;CASP3;PAEP;FADD;IKBKG;PDCD1;RELT;GAPDH;TNFRSF21,
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),10/61,0.0005364286736166,0.0085194626618936,0,0,3.980853024970672,29.978120040434494,CDKN2D;PTPN1;CXCL12;SRC;HSPB1;HTRA2;ENO1;PARK7;SOD2;HSPA1A,
