Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),4/19,0.0037705176727366,0.0410538182968598,0,0,7.3999040767386095,41.295482697987374,CD63;TNXB;SORD;IL12B,vascular
GO_Biological_Process_2023,Vesicle Docking (GO:0048278),4/19,0.0037705176727366,0.0410538182968598,0,0,7.3999040767386095,41.295482697987374,STX8;STX7;STX4;STX3,
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),15/196,0.0038127115764937,0.0413685848404234,0,0,2.3165648928952214,12.901910436215978,USP8;IST1;CIRBP;IL18;ASPSCR1;AXIN1;RNF41;CASP8;CD28;IL12B;PAEP;APOE;FADD;RILP;EIF4G1,
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),8/73,0.0038879160184685,0.0420380919496907,0,0,3.426205053990872,19.015033732802696,EDN1;ANXA2;PLA2G1B;ADAM9;RAB27B;BMP6;CD2AP;ARF6,
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),11/123,0.0039174009666788,0.0422103342914808,0,0,2.739293500830565,15.182059957426384,MMP12;MYDGF;SFRP1;EGFL7;CCL11;MDK;EGF;CNTN1;PLXNB3;TEK;BMP6,
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),7/58,0.0039542287131889,0.0424602352167939,0,0,3.818145755411992,21.125684822258048,AKT1S1;HTRA2;TRAF2;PARK7;IKBKG;MAP3K5;EIF4G1,
GO_Biological_Process_2023,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),6/44,0.0040613991496934,0.0434611579111529,0,0,4.388926862611073,24.166430868639537,CD74;EDN1;MAVS;FADD;CD300LF;HSPA1A,immune
GO_Biological_Process_2023,Gland Development (GO:0048732),8/74,0.0042289659539329,0.0447951874297791,0,0,3.3741174406876286,18.44224358688525,TGFBR3;MDK;PRL;FADD;PKD2;GFER;DKK3;SOD1,
GO_Biological_Process_2023,Megakaryocyte Development (GO:0035855),3/10,0.0042436031765526,0.0447951874297791,0,0,11.88054187192118,64.89558956021713,MPIG6B;GP1BA;GP5,
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636),3/10,0.0042436031765526,0.0447951874297791,0,0,11.88054187192118,64.89558956021713,TNXB;XCL1;CD46,
GO_Biological_Process_2023,Regulation Of Microtubule Nucleation (GO:0010968),3/10,0.0042436031765526,0.0447951874297791,0,0,11.88054187192118,64.89558956021713,DCTN1;GIT1;HSPA1A,
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),10/107,0.0042623905260493,0.0448415003314786,0,0,2.873430790178505,15.682970089551322,CD274;VCAM1;MDK;IL15;CCL5;CD28;IL12B;TNFSF11;CCL2;CD46,immune
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),12/143,0.0044471008157908,0.0466271782504126,0,0,2.556085202840095,13.842486821453114,CSF1R;CD74;FLT1;TNIP1;ERBB4;ADIPOQ;TYRO3;AXIN1;APOE;TEK;EPHA1;IGF1R,
GO_Biological_Process_2023,Regulation Of Protein Modification Process (GO:0031399),6/45,0.0045505449946482,0.0468895441583112,0,0,4.276168276168276,23.059272810889382,LYN;CDH5;ASPSCR1;FN1;HSPB1;PPIB,electrolyte transport
GO_Biological_Process_2023,Zymogen Activation (GO:0031638),6/45,0.0045505449946482,0.0468895441583112,0,0,4.276168276168276,23.059272810889382,CASP8;F9;PLAT;FADD;VSIR;HGFAC,
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096),4/20,0.0045844657058841,0.0468895441583112,0,0,6.93705035971223,37.35658302003056,LYN;VAV3;YES1;SRC,
GO_Biological_Process_2023,T Cell Mediated Immunity (GO:0002456),4/20,0.0045844657058841,0.0468895441583112,0,0,6.93705035971223,37.35658302003056,CR2;CR1;CD8A;CD46,immune
GO_Biological_Process_2023,Leukotriene Metabolic Process (GO:0006691),4/20,0.0045844657058841,0.0468895441583112,0,0,6.93705035971223,37.35658302003056,PLA2G1B;DPEP2;PLA2G4A;PRG3,
